"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.244037,0.09784804,0.1382113,-0.004806907,0.007327911,-0.005039893,92.9,150,1.3,0.10312,0.14322,0.00024,0.00796,1e-04,0.11457,0.00637,0.05557,0.00019,-1.79669,1e-04,0.10303,0.08242,0.72003,0.70622,1.50427,"none",0.70639,0.70653,0.70625,"Comment",-1,-1,"Sample ID",""
1.202908,0.09465981,0.1339369,-0.005338376,0.007042853,-0.005365327,93.1,152,1.2,0.09994,0.13895,-0.00029,0.00767,-0.00022,0.11493,0.00635,0.05522,-0.00024,-1.65931,-0.00012,0.10005,0.08276,0.71923,0.70626,1.45561,"none",0.70646,0.70665,0.70626,"Comment",-1,-1,"Sample ID",""
1.281428,0.1012568,0.1427993,-0.005278605,0.00725316,-0.005140398,93.3,154,1.3,0.10653,0.14781,-0.00023,0.00788,0,0.11481,0.00612,0.05333,-0.00018,-1.70706,-9e-05,0.10663,0.08282,0.72074,0.70614,1.54977,"none",0.70654,0.7068,0.70628,"Comment",-1,-1,"Sample ID",""
1.482598,0.1183651,0.166995,-0.004821803,0.009138227,-0.005080036,93.5,156,1.5,0.12364,0.17201,0.00023,0.00977,6e-05,0.11555,0.00656,0.05679,0.00015,-1.42786,9e-05,0.12355,0.083,0.71882,0.70649,1.79395,"none",0.70669,0.70701,0.70637,"Comment",-1,-1,"Sample ID",""
1.483422,0.1179047,0.1662223,-0.00512244,0.008908959,-0.005286903,93.7,158,1.5,0.12318,0.17123,-7e-05,0.00954,-0.00014,0.11496,0.0064,0.05571,-5e-05,-1.64794,-3e-05,0.12321,0.08272,0.71937,0.70666,1.79343,"none",0.70682,0.70717,0.70646,"Comment",-1,-1,"Sample ID",""
1.436446,0.1141343,0.1606333,-0.004811869,0.008200172,-0.004957403,93.9,160,1.4,0.11941,0.16564,0.00024,0.00883,0.00018,0.11483,0.00612,0.05331,0.00016,-1.69743,9e-05,0.11932,0.08272,0.72088,0.70678,1.73626,"none",0.70689,0.70723,0.70656,"Comment",-1,-1,"Sample ID",""
1.42845,0.1133903,0.1597577,-0.005444289,0.008156675,-0.005344942,94.1,162,1.4,0.11867,0.16477,-4e-04,0.00879,-2e-04,0.11486,0.00613,0.05333,-0.00028,-1.68618,-0.00016,0.11883,0.08284,0.7202,0.70705,1.72686,"none",0.70692,0.70723,0.70661,"Comment",-1,-1,"Sample ID",""
1.483462,0.1183237,0.1660593,-0.004758729,0.008815046,-0.005242696,94.3,164,1.5,0.1236,0.17107,0.00029,0.00945,-1e-04,0.11485,0.00634,0.05521,0.00019,-1.69057,0.00012,0.12348,0.0829,0.72251,0.70734,1.79349,"none",0.70698,0.70724,0.70671,"Comment",-1,-1,"Sample ID",""
1.586815,0.1268985,0.17816,-0.004969553,0.009445319,-0.005093635,94.5,166,1.6,0.13217,0.18317,8e-05,0.01008,5e-05,0.115,0.00633,0.05501,5e-05,-1.63578,3e-05,0.13214,0.08296,0.72159,0.70762,1.91823,"none",0.70698,0.70724,0.70671,"Comment",-1,-1,"Sample ID",""
1.55954,0.1244457,0.1746926,-0.004929851,0.009399328,-0.004967433,94.7,168,1.6,0.12972,0.1797,0.00012,0.01003,0.00017,0.11479,0.00641,0.05581,8e-05,-1.71585,5e-05,0.12967,0.08283,0.72186,0.70759,1.88497,"none",0.70693,0.70724,0.70663,"Comment",-1,-1,"Sample ID",""
