"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
2.260786,0.1824487,0.2549547,-0.00501617,0.01414099,-0.004985626,133.3,332,2.3,0.18774,0.25981,4e-05,0.01427,7e-05,0.11464,0.00629,0.05491,2e-05,-1.77272,2e-05,0.18772,0.08283,0.72259,0.70804,2.72824,"none",0.70813,0.70837,0.70789,"Comment",-1,-1,"Sample ID",""
2.146427,0.1729539,0.2419261,-0.004958755,0.01333381,-0.004986708,133.5,334,2.2,0.17824,0.24679,1e-04,0.01346,7e-05,0.11467,0.00625,0.05454,5e-05,-1.75843,4e-05,0.1782,0.08281,0.72226,0.70803,2.59053,"none",0.70801,0.70822,0.70779,"Comment",-1,-1,"Sample ID",""
2.060875,0.1662071,0.2325176,-0.004943005,0.01304065,-0.005001015,133.7,336,2.1,0.1715,0.23738,0.00011,0.01317,5e-05,0.11487,0.00637,0.05547,6e-05,-1.68465,5e-05,0.17145,0.08297,0.72247,0.70796,2.48852,"none",0.70787,0.70806,0.70768,"Comment",-1,-1,"Sample ID",""
2.003761,0.161439,0.2255067,-0.004602339,0.01252354,-0.005182905,133.9,338,2,0.16673,0.23037,0.00045,0.01265,-0.00013,0.11464,0.0063,0.05491,0.00023,-1.76967,0.00018,0.16655,0.08288,0.72376,0.70797,2.41897,"none",0.70776,0.70796,0.70755,"Comment",-1,-1,"Sample ID",""
2.050715,0.1653692,0.2318081,-0.00497934,0.01294292,-0.004926053,134.1,340,2.1,0.17066,0.23667,8e-05,0.01307,0.00013,0.11509,0.00636,0.05522,4e-05,-1.60041,3e-05,0.17063,0.08298,0.72109,0.70789,2.47673,"none",0.70765,0.70789,0.70741,"Comment",-1,-1,"Sample ID",""
2.00608,0.1615849,0.2264931,-0.005114242,0.01246473,-0.005234945,134.3,342,2,0.16687,0.23135,-6e-05,0.01259,-0.00018,0.115,0.00626,0.05442,-3e-05,-1.63388,-2e-05,0.1669,0.08296,0.7213,0.70753,2.42257,"none",0.70757,0.70781,0.70733,"Comment",-1,-1,"Sample ID",""
1.977399,0.1590208,0.2229211,-0.004901888,0.01223155,-0.005263234,134.5,344,2,0.16431,0.22778,0.00016,0.01236,-0.00021,0.11486,0.00623,0.05425,8e-05,-1.68614,6e-05,0.16425,0.08283,0.72136,0.70756,2.38743,"none",0.70749,0.70771,0.70727,"Comment",-1,-1,"Sample ID",""
1.851745,0.1483753,0.2078899,-0.004646519,0.01171017,-0.005004363,134.7,346,1.9,0.15367,0.21275,0.00041,0.01184,5e-05,0.11454,0.00637,0.05564,0.00022,-1.80836,0.00016,0.1535,0.08264,0.72228,0.70735,2.23548,"none",0.70743,0.70762,0.70723,"Comment",-1,-1,"Sample ID",""
1.772272,0.1421942,0.1993345,-0.005142635,0.01083495,-0.00508999,134.9,348,1.8,0.14748,0.20419,-9e-05,0.01096,-4e-05,0.11485,0.00617,0.05368,-5e-05,-1.69147,-3e-05,0.14752,0.08297,0.72228,0.70718,2.14059,"none",0.70735,0.70751,0.70719,"Comment",-1,-1,"Sample ID",""
1.601701,0.1276349,0.1790858,-0.004735899,0.01024857,-0.0049906,135.1,350,1.6,0.13292,0.18394,0.00032,0.01037,6e-05,0.11444,0.00645,0.0564,2e-04,-1.84708,0.00013,0.1328,0.08262,0.72263,0.707,1.93447,"none",0.70728,0.70739,0.70718,"Comment",-1,-1,"Sample ID",""
