"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
2.307141,0.1865548,0.2606109,-0.004913139,0.01378655,-0.005261851,85.3,74,2.3,0.19184,0.2656,0.00015,0.01438,-0.00012,0.11482,0.00622,0.05413,7e-05,-1.70297,6e-05,0.19178,0.08291,0.72229,0.70757,2.78492,"none",0.70768,0.7078,0.70757,"Comment",-1,-1,"Sample ID",""
2.113185,0.1699023,0.2378841,-0.004803322,0.01276137,-0.005177654,85.5,76,2.1,0.17519,0.24287,0.00026,0.01335,-3e-05,0.1146,0.0063,0.05497,0.00012,-1.7848,0.00011,0.17508,0.08262,0.72131,0.70766,2.55052,"none",0.70766,0.70777,0.70756,"Comment",-1,-1,"Sample ID",""
1.993278,0.1606366,0.2248323,-0.004922545,0.01216837,-0.005176069,85.9,80,2,0.16592,0.22982,0.00014,0.01276,-3e-05,0.11495,0.00638,0.05552,7e-05,-1.65391,6e-05,0.16586,0.08296,0.72196,0.70743,2.40775,"none",0.70767,0.70777,0.70756,"Comment",-1,-1,"Sample ID",""
1.987873,0.1601145,0.2238842,-0.005043725,0.01205608,-0.005256996,86.1,82,2,0.1654,0.22887,2e-05,0.01265,-0.00011,0.11478,0.00634,0.05526,1e-05,-1.71602,1e-05,0.16539,0.08295,0.72267,0.70746,2.40081,"none",0.70763,0.70773,0.70754,"Comment",-1,-1,"Sample ID",""
1.907198,0.1530726,0.2144885,-0.004753279,0.01122167,-0.005178093,86.3,84,1.9,0.15836,0.21947,0.00031,0.01181,-3e-05,0.11471,0.00617,0.05382,0.00016,-1.74288,0.00013,0.15823,0.0827,0.72152,0.70789,2.30275,"none",0.70762,0.70773,0.70752,"Comment",-1,-1,"Sample ID",""
1.991435,0.1603989,0.2246504,-0.005209371,0.01195831,-0.005241131,86.5,86,2,0.16568,0.22964,-0.00014,0.01255,-1e-04,0.11496,0.00628,0.05465,-7e-05,-1.64823,-6e-05,0.16574,0.08297,0.7215,0.70783,2.40539,"none",0.70761,0.70772,0.7075,"Comment",-1,-1,"Sample ID",""
2.086684,0.1685013,0.2356081,-0.004842324,0.01267355,-0.005108142,86.7,88,2.1,0.17378,0.24059,0.00022,0.01326,4e-05,0.11497,0.00634,0.05513,0.00011,-1.64687,9e-05,0.17369,0.083,0.72231,0.7077,2.52027,"none",0.70758,0.7077,0.70746,"Comment",-1,-1,"Sample ID",""
2.170595,0.1752358,0.2451667,-0.004954881,0.01274663,-0.005121031,86.9,90,2.2,0.18052,0.25015,0.00011,0.01334,2e-05,0.11493,0.00613,0.05331,5e-05,-1.66225,4e-05,0.18047,0.08291,0.72164,0.70773,2.62059,"none",0.70757,0.7077,0.70744,"Comment",-1,-1,"Sample ID",""
2.127072,0.1715185,0.239911,-0.005057971,0.01288672,-0.004871922,87.1,92,2.1,0.1768,0.2449,1e-05,0.01348,0.00027,0.11481,0.00632,0.05503,0,-1.70733,0,0.1768,0.08288,0.72194,0.70754,2.56828,"none",0.70755,0.70769,0.7074,"Comment",-1,-1,"Sample ID",""
1.884914,0.1512683,0.211978,-0.004774129,0.01147711,-0.004934425,87.5,96,1.9,0.15655,0.21696,0.00029,0.01207,0.00021,0.11474,0.00638,0.05562,0.00015,-1.73369,0.00012,0.15643,0.08273,0.72156,0.70741,2.27641,"none",0.70748,0.70762,0.70734,"Comment",-1,-1,"Sample ID",""
