"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID"
2.983758,0.2430791,0.3382528,-0.004780308,0.01497359,-0.005752692,128.5,708,3,0.24823,0.3446,2e-04,0.01956,0.00013,0.11525,0.00654,0.05676,7e-05,-1.53852,8e-05,0.24815,0.083,0.72036,0.70728,3.60221,"none",0.70711,0.70725,0.70697,"Comment",-1,-1,""
2.853182,0.2319445,0.3221617,-0.004756762,0.01436668,-0.005984247,128.7,710,2.9,0.2371,0.32851,0.00022,0.01895,-1e-04,0.11489,0.00663,0.05769,8e-05,-1.67634,9e-05,0.23701,0.08289,0.72175,0.7074,3.44379,"none",0.70715,0.70724,0.70706,"Comment",-1,-1,""
2.863349,0.2327944,0.3242223,-0.004682331,0.014359,-0.005806373,128.9,712,2.9,0.23795,0.33057,3e-04,0.01894,8e-05,0.1152,0.0066,0.05731,1e-04,-1.55865,0.00012,0.23783,0.08288,0.71982,0.70717,3.45683,"none",0.70715,0.70724,0.70706,"Comment",-1,-1,""
2.894815,0.2357244,0.32756,-0.004753974,0.01449211,-0.005669297,129.1,714,2.9,0.24088,0.3339,0.00022,0.01908,0.00022,0.1151,0.00658,0.05714,8e-05,-1.59607,9e-05,0.24079,0.083,0.7214,0.70704,3.49473,"none",0.7071,0.70723,0.70697,"Comment",-1,-1,""
2.840132,0.2306445,0.3210057,-0.0046819,0.01409838,-0.005745948,129.3,716,2.8,0.2358,0.32735,3e-04,0.01868,0.00014,0.11501,0.00656,0.05708,1e-04,-1.63066,0.00012,0.23568,0.0828,0.72032,0.70722,3.42799,"none",0.70703,0.7072,0.70686,"Comment",-1,-1,""
2.866859,0.2331446,0.324306,-0.004671042,0.01443381,-0.005719604,129.5,718,2.9,0.2383,0.33065,0.00031,0.01902,0.00017,0.11509,0.00662,0.05752,0.00011,-1.60084,0.00012,0.23818,0.0829,0.7207,0.70703,3.46085,"none",0.70699,0.70715,0.70682,"Comment",-1,-1,""
2.804314,0.2279124,0.3169505,-0.004820759,0.0137492,-0.005819364,129.7,720,2.8,0.23307,0.32329,0.00016,0.01833,7e-05,0.11503,0.00652,0.05671,6e-05,-1.62201,6e-05,0.233,0.08291,0.72091,0.707,3.38509,"none",0.70692,0.70706,0.70678,"Comment",-1,-1,""
2.896062,0.23564,0.3278853,-0.004740641,0.01450648,-0.005969933,129.9,722,2.9,0.24079,0.33423,0.00024,0.01909,-8e-05,0.11516,0.00658,0.05712,8e-05,-1.57239,9e-05,0.2407,0.08294,0.72044,0.70696,3.49622,"none",0.70691,0.70704,0.70677,"Comment",-1,-1,""
2.824393,0.2291053,0.3189145,-0.004932142,0.01399007,-0.005836633,130.1,724,2.8,0.23426,0.32526,5e-05,0.01858,5e-05,0.11491,0.00656,0.05711,2e-05,-1.66826,2e-05,0.23424,0.08275,0.72022,0.70669,3.40861,"none",0.7069,0.70704,0.70677,"Comment",-1,-1,""
2.904474,0.2364618,0.3293433,-0.004653471,0.01454285,-0.005846587,130.3,726,2.9,0.24162,0.33569,0.00032,0.01913,4e-05,0.11533,0.00657,0.05698,0.00011,-1.5089,0.00013,0.24149,0.08297,0.71976,0.7065,3.50692,"none",0.70685,0.70697,0.70673,"Comment",-1,-1,""
2.744328,0.2225222,0.3099942,-0.004953068,0.01327526,-0.005803717,130.5,728,2.8,0.22768,0.31634,2e-05,0.01786,8e-05,0.11501,0.00649,0.05646,1e-05,-1.62971,1e-05,0.22767,0.08277,0.71972,0.70688,3.31233,"none",0.70683,0.70694,0.70672,"Comment",-1,-1,""
2.738584,0.222482,0.3099047,-0.004511046,0.01345227,-0.005784912,130.9,732,2.7,0.22764,0.31625,0.00047,0.01804,1e-04,0.11522,0.00657,0.05704,0.00017,-1.55102,0.00019,0.22745,0.08287,0.7198,0.70673,3.30646,"none",0.7068,0.70691,0.70669,"Comment",-1,-1,""
2.830222,0.2304154,0.3203627,-0.004805296,0.0141279,-0.005913111,131.1,734,2.8,0.23557,0.32671,0.00017,0.01871,-3e-05,0.11519,0.0066,0.05728,6e-05,-1.56442,7e-05,0.2355,0.08303,0.72104,0.70702,3.41728,"none",0.70676,0.70687,0.70665,"Comment",-1,-1,""
2.922657,0.2375696,0.3310347,-0.004788971,0.01446066,-0.005953643,131.3,736,2.9,0.24272,0.33738,0.00019,0.01905,-7e-05,0.11519,0.0065,0.05645,6e-05,-1.56122,8e-05,0.24265,0.08285,0.71944,0.70703,3.52787,"none",0.70678,0.7069,0.70667,"Comment",-1,-1,""
3.008455,0.245107,0.3409584,-0.004685509,0.01515614,-0.00589514,131.5,738,3,0.25026,0.3473,0.00029,0.01974,-1e-05,0.11521,0.00655,0.05684,1e-04,-1.55616,0.00012,0.25014,0.08298,0.72058,0.70667,3.63178,"none",0.70684,0.70694,0.70673,"Comment",-1,-1,""
3.010719,0.2448645,0.3409036,-0.004653946,0.01525424,-0.005718983,131.7,740,3,0.25002,0.34725,0.00032,0.01984,0.00017,0.1151,0.00658,0.05713,0.00011,-1.59571,0.00013,0.24989,0.08283,0.72,0.70684,3.63384,"none",0.70686,0.70698,0.70674,"Comment",-1,-1,""
2.898463,0.2352732,0.3271796,-0.004687712,0.01446646,-0.005930906,131.9,742,2.9,0.24043,0.33352,0.00029,0.01905,-4e-05,0.11483,0.00656,0.05712,1e-04,-1.7004,0.00012,0.24031,0.08273,0.72087,0.7067,3.49749,"none",0.70694,0.70711,0.70677,"Comment",-1,-1,""
2.841187,0.2308154,0.3210148,-0.004783332,0.01407193,-0.005898027,132.1,744,2.8,0.23597,0.32736,0.00019,0.01866,-1e-05,0.11497,0.00655,0.05699,7e-05,-1.64558,8e-05,0.23589,0.08285,0.72083,0.70657,3.42924,"none",0.70696,0.70713,0.70678,"Comment",-1,-1,""
2.697134,0.2188794,0.3046671,-0.00485521,0.0130954,-0.005961869,132.3,746,2.7,0.22403,0.31101,0.00012,0.01768,-8e-05,0.11505,0.00654,0.05685,5e-05,-1.6156,5e-05,0.22398,0.08286,0.72034,0.70692,3.25595,"none",0.70694,0.70712,0.70677,"Comment",-1,-1,""
2.52498,0.2042386,0.2843687,-0.004705562,0.01209037,-0.005906128,132.5,748,2.5,0.20939,0.29071,0.00027,0.01668,-2e-05,0.11486,0.00659,0.05736,0.00011,-1.68922,0.00011,0.20928,0.08268,0.72027,0.70704,3.04779,"none",0.70697,0.70714,0.70681,"Comment",-1,-1,""
2.620244,0.212915,0.2961206,-0.004890633,0.01251918,-0.005560807,132.7,750,2.6,0.21807,0.30246,9e-05,0.0171,0.00033,0.11516,0.00651,0.05655,3e-05,-1.57245,3e-05,0.21803,0.08302,0.72097,0.70714,3.16399,"none",0.70698,0.70714,0.70681,"Comment",-1,-1,""
2.752074,0.2239279,0.3114512,-0.004535393,0.01357891,-0.006028768,132.9,752,2.8,0.22908,0.3178,0.00044,0.01816,-0.00014,0.11522,0.00659,0.05716,0.00016,-1.5521,0.00018,0.22891,0.08299,0.72085,0.70749,3.32308,"none",0.707,0.70716,0.70685,"Comment",-1,-1,""
2.823629,0.2295442,0.3194141,-0.004900709,0.01387619,-0.005729597,133.1,754,2.8,0.2347,0.32576,8e-05,0.01846,0.00016,0.11512,0.00652,0.05667,3e-05,-1.5897,3e-05,0.23467,0.08293,0.72047,0.70717,3.40866,"none",0.70705,0.70716,0.70693,"Comment",-1,-1,""
2.718018,0.2207989,0.3069422,-0.004711159,0.01334008,-0.005897503,133.3,756,2.7,0.22595,0.31329,0.00027,0.01793,-1e-05,0.115,0.00658,0.05722,1e-04,-1.63333,0.00011,0.22585,0.0829,0.72123,0.7069,3.28122,"none",0.70705,0.70716,0.70693,"Comment",-1,-1,""
2.694613,0.2186711,0.3044416,-0.004676715,0.01306768,-0.005707032,133.5,758,2.7,0.22382,0.31079,3e-04,0.01765,0.00018,0.11507,0.00654,0.0568,0.00011,-1.60656,0.00012,0.2237,0.08283,0.72019,0.70697,3.2529,"none",0.70702,0.70715,0.70689,"Comment",-1,-1,""
2.664909,0.2162188,0.3012557,-0.004759135,0.01288212,-0.005793125,133.7,760,2.7,0.22137,0.3076,0.00022,0.01747,9e-05,0.11516,0.00654,0.05679,8e-05,-1.57368,9e-05,0.22129,0.08285,0.71968,0.70687,3.2174,"none",0.707,0.70713,0.70688,"Comment",-1,-1,""
2.737364,0.2225416,0.3095572,-0.00480856,0.01333314,-0.005848819,133.9,762,2.7,0.2277,0.3159,0.00017,0.01792,4e-05,0.11515,0.00653,0.05672,6e-05,-1.57953,7e-05,0.22763,0.08297,0.72078,0.70698,3.30495,"none",0.70694,0.70701,0.70687,"Comment",-1,-1,""
2.693235,0.2185478,0.3039647,-0.004776524,0.01314191,-0.005883867,134.1,764,2.7,0.2237,0.31031,2e-04,0.01773,0,0.11496,0.00657,0.05713,7e-05,-1.65119,8e-05,0.22362,0.08284,0.7209,0.70699,3.25103,"none",0.7069,0.70695,0.70685,"Comment",-1,-1,""
2.750302,0.223485,0.3112114,-0.004841486,0.01343534,-0.005642621,134.3,766,2.8,0.22864,0.31756,0.00014,0.01802,0.00024,0.1152,0.00654,0.05675,5e-05,-1.55698,5e-05,0.22858,0.08293,0.72,0.70694,3.3206,"none",0.70691,0.70696,0.70685,"Comment",-1,-1,""
2.74956,0.2232808,0.3109291,-0.004603345,0.01358219,-0.005796081,134.5,768,2.8,0.22843,0.31727,0.00037,0.01817,9e-05,0.11513,0.00659,0.05726,0.00014,-1.58398,0.00015,0.22828,0.08284,0.71999,0.70677,3.31943,"none",0.70688,0.70695,0.70682,"Comment",-1,-1,""
2.889081,0.2352961,0.3276285,-0.004768182,0.01431562,-0.005911151,134.7,770,2.9,0.24045,0.33397,0.00021,0.0189,-2e-05,0.11535,0.00653,0.0566,7e-05,-1.50102,8e-05,0.24037,0.08302,0.71997,0.70696,3.48846,"none",0.7069,0.70697,0.70683,"Comment",-1,-1,""
2.80898,0.2279502,0.3172758,-0.004690468,0.01411759,-0.005893811,134.9,772,2.8,0.2331,0.32362,0.00029,0.0187,-1e-05,0.11496,0.00664,0.05779,1e-04,-1.65045,0.00011,0.23299,0.08276,0.7203,0.70683,3.39043,"none",0.70692,0.70701,0.70683,"Comment",-1,-1,""
2.892765,0.2356311,0.3278367,-0.004823992,0.01449433,-0.005801437,135.1,774,2.9,0.24078,0.33418,0.00015,0.01908,9e-05,0.11528,0.00658,0.0571,5e-05,-1.52924,6e-05,0.24072,0.08304,0.72052,0.70678,3.49289,"none",0.70692,0.70701,0.70683,"Comment",-1,-1,""
2.768996,0.2244568,0.3126407,-0.004810288,0.01339137,-0.005844995,135.3,776,2.8,0.22961,0.31899,0.00017,0.01798,4e-05,0.11494,0.00648,0.05636,6e-05,-1.65572,7e-05,0.22954,0.08271,0.71982,0.707,3.34164,"none",0.70694,0.70703,0.70684,"Comment",-1,-1,""
2.899349,0.2360616,0.3284868,-0.004525578,0.01443562,-0.005772571,135.5,778,2.9,0.24122,0.33483,0.00045,0.01902,0.00011,0.11524,0.00655,0.05681,0.00016,-1.5434,0.00018,0.24103,0.08296,0.72041,0.7067,3.50038,"none",0.70699,0.70712,0.70687,"Comment",-1,-1,""
2.823581,0.2292901,0.3188872,-0.005036284,0.01395674,-0.005948488,135.7,780,2.8,0.23444,0.32523,-6e-05,0.01854,-6e-05,0.11493,0.00655,0.05701,-2e-05,-1.65943,-2e-05,0.23447,0.08286,0.72085,0.70704,3.40796,"none",0.70701,0.70714,0.70689,"Comment",-1,-1,""
2.881488,0.2343574,0.3263576,-0.004491527,0.01431235,-0.00593501,135.9,782,2.9,0.23951,0.3327,0.00049,0.0189,-5e-05,0.11522,0.00654,0.0568,0.00017,-1.55267,0.00019,0.23932,0.08288,0.7199,0.70718,3.47855,"none",0.70707,0.70721,0.70693,"Comment",-1,-1,""
2.885329,0.2345784,0.3262064,-0.004874858,0.01423371,-0.005862645,136.1,784,2.9,0.23973,0.33255,1e-04,0.01882,2e-05,0.11501,0.00651,0.05659,4e-05,-1.63032,4e-05,0.23969,0.0829,0.72089,0.70701,3.48253,"none",0.70713,0.70726,0.70699,"Comment",-1,-1,""
2.869295,0.2336745,0.3250105,-0.004724081,0.01431691,-0.005948577,136.3,786,2.9,0.23883,0.33135,0.00025,0.0189,-6e-05,0.11524,0.00657,0.05705,9e-05,-1.54509,1e-04,0.23873,0.08302,0.72076,0.70708,3.46442,"none",0.70714,0.70727,0.70701,"Comment",-1,-1,""
2.735715,0.2219357,0.3087433,-0.004630176,0.01328701,-0.005774184,136.5,788,2.7,0.22709,0.31509,0.00035,0.01787,0.00011,0.11492,0.00652,0.05672,0.00013,-1.66566,0.00014,0.22695,0.08277,0.72072,0.70735,3.30177,"none",0.70721,0.7073,0.70712,"Comment",-1,-1,""
2.84055,0.2309822,0.3213971,-0.004482002,0.01408954,-0.005867179,136.9,792,2.8,0.23614,0.32774,5e-04,0.01868,2e-05,0.11513,0.00656,0.05698,0.00017,-1.58504,2e-04,0.23594,0.08288,0.72049,0.70714,3.42905,"none",0.70722,0.7073,0.70713,"Comment",-1,-1,""
2.879569,0.2346399,0.3259766,-0.004831298,0.01446063,-0.005689472,137.1,794,2.9,0.23979,0.33232,0.00015,0.01905,2e-04,0.11516,0.0066,0.05731,5e-05,-1.57361,6e-05,0.23974,0.08308,0.72157,0.70739,3.47681,"none",0.70723,0.70732,0.70715,"Comment",-1,-1,""
2.869348,0.2331447,0.3244994,-0.004881541,0.01417881,-0.005963293,137.3,796,2.9,0.2383,0.33084,1e-04,0.01876,-8e-05,0.11506,0.00653,0.05672,3e-05,-1.61308,4e-05,0.23826,0.08286,0.72027,0.70735,3.46336,"none",0.70727,0.70735,0.7072,"Comment",-1,-1,""
2.854616,0.2321404,0.3227731,-0.004878225,0.01406538,-0.005704517,137.5,798,2.9,0.23729,0.32912,1e-04,0.01865,0.00018,0.11505,0.00652,0.05667,3e-05,-1.61722,4e-05,0.23725,0.08293,0.721,0.70718,3.44578,"none",0.70731,0.70738,0.70724,"Comment",-1,-1,""
2.822542,0.2294629,0.3194107,-0.004506023,0.01414103,-0.00580878,137.7,800,2.8,0.23462,0.32576,0.00047,0.01873,8e-05,0.11516,0.00662,0.05749,0.00017,-1.57343,0.00019,0.23443,0.08288,0.72022,0.70733,3.40759,"none",0.70732,0.70741,0.70724,"Comment",-1,-1,""
2.743666,0.2229227,0.3099836,-0.00503681,0.01341633,-0.005750166,137.9,802,2.7,0.22808,0.31633,-6e-05,0.018,0.00014,0.11504,0.00655,0.05691,-2e-05,-1.62069,-2e-05,0.2281,0.08295,0.72101,0.70714,3.31224,"none",0.70735,0.70743,0.70728,"Comment",-1,-1,""
2.783044,0.2263197,0.3147491,-0.00470934,0.01361086,-0.005990337,138.1,804,2.8,0.23147,0.32109,0.00027,0.0182,-1e-04,0.11512,0.00652,0.05667,1e-04,-1.58874,0.00011,0.23137,0.08295,0.72089,0.70737,3.35984,"none",0.70735,0.70742,0.70727,"Comment",-1,-1,""
2.718585,0.220592,0.3070637,-0.0048952,0.01301409,-0.005863843,138.3,806,2.7,0.22575,0.31341,8e-05,0.0176,2e-05,0.11502,0.00646,0.05616,3e-05,-1.62551,3e-05,0.22571,0.08284,0.72029,0.7074,3.28145,"none",0.70731,0.70741,0.70721,"Comment",-1,-1,""
2.719491,0.2211003,0.3075172,-0.004758556,0.01328517,-0.005719051,138.5,808,2.7,0.22625,0.31386,0.00022,0.01787,0.00017,0.11515,0.00656,0.05694,8e-05,-1.57703,9e-05,0.22617,0.08298,0.72087,0.70744,3.28353,"none",0.70731,0.70741,0.7072,"Comment",-1,-1,""
2.893733,0.2356519,0.3278148,-0.004943023,0.01417922,-0.006131675,138.7,810,2.9,0.24081,0.33416,3e-05,0.01876,-0.00024,0.11523,0.00647,0.05616,1e-05,-1.54663,1e-05,0.24079,0.08304,0.72063,0.70751,3.49359,"none",0.7073,0.70741,0.7072,"Comment",-1,-1,""
3.010496,0.245208,0.3409417,-0.004832566,0.01539186,-0.005930622,138.9,812,3,0.25036,0.34729,0.00015,0.01998,-4e-05,0.11512,0.00662,0.05752,5e-05,-1.58772,6e-05,0.2503,0.08297,0.72091,0.70743,3.6342,"none",0.70731,0.70741,0.70721,"Comment",-1,-1,""
2.892987,0.2351946,0.3269475,-0.004563157,0.01442755,-0.005595198,139.1,814,2.9,0.24035,0.33329,0.00041,0.01901,0.00029,0.11496,0.00656,0.05705,0.00014,-1.64856,0.00017,0.24018,0.08285,0.72113,0.70731,3.49162,"none",0.70735,0.70748,0.70722,"Comment",-1,-1,""
2.933183,0.238793,0.3320795,-0.00456006,0.01465547,-0.005905016,139.3,816,2.9,0.24395,0.33842,0.00042,0.01924,-2e-05,0.11514,0.00655,0.05686,0.00014,-1.58279,0.00017,0.24378,0.08294,0.72083,0.70698,3.54077,"none",0.70739,0.70756,0.70723,"Comment",-1,-1,""
2.861871,0.2326283,0.3235834,-0.004974312,0.01402594,-0.005739288,139.5,818,2.9,0.23778,0.32993,0,0.01861,0.00015,0.11504,0.00649,0.05641,0,-1.62044,0,0.23778,0.08291,0.72071,0.70716,3.45433,"none",0.70742,0.70759,0.70724,"Comment",-1,-1,""
2.774416,0.2252856,0.3135364,-0.00438638,0.01358077,-0.00576244,139.7,820,2.8,0.23044,0.31988,0.00059,0.01817,0.00012,0.11504,0.00653,0.05679,0.00021,-1.61859,0.00024,0.2302,0.08279,0.72039,0.7073,3.34881,"none",0.70746,0.70766,0.70726,"Comment",-1,-1,""
2.834321,0.2305727,0.3209397,-0.005238547,0.01392396,-0.005745828,139.9,822,2.8,0.23573,0.32728,-0.00026,0.01851,0.00014,0.11522,0.00652,0.05656,-9e-05,-1.55048,-1e-04,0.23583,0.08303,0.72025,0.70722,3.42209,"none",0.70748,0.70769,0.70728,"Comment",-1,-1,""
2.952079,0.2404543,0.3344494,-0.004983765,0.01451881,-0.005877738,140.3,826,3,0.24561,0.34079,-1e-05,0.0191,1e-05,0.1152,0.00646,0.05606,0,-1.55796,0,0.24561,0.08303,0.72069,0.70775,3.56373,"none",0.70748,0.70769,0.70728,"Comment",-1,-1,""
2.955959,0.2406795,0.3347329,-0.004353826,0.01487422,-0.005686947,140.5,828,3,0.24583,0.34108,0.00062,0.01946,2e-04,0.11515,0.00657,0.05705,0.00021,-1.57882,0.00025,0.24558,0.08291,0.72076,0.70782,3.56822,"none",0.70751,0.70769,0.70733,"Comment",-1,-1,""
2.948804,0.2403892,0.3337255,-0.004684136,0.01469812,-0.005885549,140.7,830,3,0.24554,0.34007,0.00029,0.01928,0,0.11508,0.00653,0.05671,1e-04,-1.60231,0.00012,0.24543,0.08306,0.72204,0.70768,3.55972,"none",0.70752,0.70769,0.70734,"Comment",-1,-1,""
3.030124,0.2469608,0.3430786,-0.004747618,0.01532898,-0.005927988,140.9,832,3,0.25211,0.34942,0.00023,0.01991,-4e-05,0.11508,0.00656,0.05699,8e-05,-1.60301,9e-05,0.25202,0.083,0.72152,0.70795,3.65763,"none",0.70749,0.70769,0.70729,"Comment",-1,-1,""
3.201085,0.2610087,0.3634559,-0.005069326,0.01628785,-0.005893145,141.1,834,3.2,0.26616,0.3698,-9e-05,0.02087,-1e-05,0.1153,0.00651,0.05645,-3e-05,-1.52023,-4e-05,0.2662,0.083,0.71975,0.70765,3.8641,"none",0.70752,0.70771,0.70733,"Comment",-1,-1,""
3.197556,0.2608159,0.3622296,-0.004800638,0.01626885,-0.005779997,141.3,836,3.2,0.26597,0.36857,0.00018,0.02085,0.00011,0.11505,0.00651,0.05658,6e-05,-1.6169,7e-05,0.2659,0.083,0.72162,0.70731,3.85902,"none",0.70749,0.70767,0.70731,"Comment",-1,-1,""
3.084457,0.2511432,0.3492615,-0.004825185,0.01544804,-0.005895001,141.5,838,3.1,0.2563,0.35561,0.00015,0.02003,-1e-05,0.11506,0.00648,0.05634,5e-05,-1.61157,6e-05,0.25624,0.08291,0.72073,0.70728,3.72247,"none",0.70745,0.70762,0.70728,"Comment",-1,-1,""
2.913189,0.2368109,0.3293958,-0.004491849,0.01472826,-0.005683908,141.7,840,2.9,0.24196,0.33574,0.00049,0.01931,2e-04,0.11501,0.00662,0.05753,0.00017,-1.63224,0.00019,0.24177,0.08282,0.72069,0.70721,3.51615,"none",0.70747,0.70765,0.70729,"Comment",-1,-1,""
2.872631,0.2336064,0.325009,-0.004796071,0.0141103,-0.005983563,141.9,842,2.9,0.23876,0.33135,0.00018,0.0187,-1e-04,0.1151,0.00649,0.05642,6e-05,-1.59576,7e-05,0.23869,0.08291,0.72056,0.70704,3.46751,"none",0.70746,0.70762,0.70729,"Comment",-1,-1,""
3.132917,0.2558839,0.356038,-0.004565104,0.01632663,-0.005743441,142.1,844,3.1,0.26104,0.36238,0.00041,0.02091,0.00014,0.11544,0.00666,0.05771,0.00013,-1.4671,0.00016,0.26087,0.08311,0.72034,0.70748,3.78323,"none",0.70751,0.70773,0.70729,"Comment",-1,-1,""
3.13854,0.2555542,0.3559101,-0.004755388,0.01587024,-0.005732266,142.3,846,3.1,0.26071,0.36225,0.00022,0.02046,0.00015,0.1152,0.0065,0.05647,7e-05,-1.56037,9e-05,0.26062,0.08288,0.71968,0.70748,3.78801,"none",0.70759,0.70784,0.70734,"Comment",-1,-1,""
3.165325,0.2583506,0.3584648,-0.004574691,0.01633476,-0.005660755,142.5,848,3.2,0.2635,0.36481,4e-04,0.02092,0.00023,0.11503,0.0066,0.05735,0.00013,-1.62367,0.00016,0.26334,0.08304,0.72231,0.70742,3.82054,"none",0.70765,0.70789,0.70741,"Comment",-1,-1,""
3.011954,0.2449333,0.3406221,-0.004949518,0.015096,-0.005899361,142.7,850,3,0.25009,0.34697,3e-05,0.01968,-1e-05,0.11496,0.00652,0.05673,1e-05,-1.64883,1e-05,0.25008,0.08286,0.72078,0.70786,3.63482,"none",0.70769,0.70791,0.70747,"Comment",-1,-1,""
2.911928,0.2367239,0.328748,-0.004783594,0.01433655,-0.00574325,142.9,852,2.9,0.24188,0.33509,0.00019,0.01892,0.00014,0.11483,0.00648,0.05647,7e-05,-1.69751,8e-05,0.2418,0.08286,0.72182,0.70783,3.51388,"none",0.70773,0.70791,0.70755,"Comment",-1,-1,""
3.013076,0.2456897,0.3412778,-0.004794477,0.01526591,-0.005908951,143.1,854,3,0.25084,0.34762,0.00018,0.01985,-2e-05,0.11514,0.00658,0.05711,6e-05,-1.58283,7e-05,0.25077,0.08306,0.7216,0.70819,3.63746,"none",0.70771,0.70791,0.70752,"Comment",-1,-1,""
3.176253,0.2593121,0.3601069,-0.004682355,0.01603186,-0.005731487,143.3,856,3.2,0.26447,0.36645,3e-04,0.02062,0.00016,0.11515,0.00648,0.05626,9e-05,-1.5779,0.00012,0.26435,0.08307,0.72169,0.70815,3.83381,"none",0.7077,0.70791,0.7075,"Comment",-1,-1,""
3.26595,0.2669319,0.3706347,-0.004676405,0.01690859,-0.005792073,143.5,858,3.3,0.27209,0.37698,3e-04,0.02149,9e-05,0.11521,0.00657,0.05702,9e-05,-1.55489,0.00012,0.27197,0.08312,0.72175,0.70784,3.94253,"none",0.7077,0.7079,0.70749,"Comment",-1,-1,""
2.985119,0.242682,0.337212,-0.004972499,0.01519971,-0.005676663,143.7,860,3,0.24784,0.34356,1e-05,0.01979,0.00021,0.11485,0.00661,0.05759,0,-1.69001,0,0.24783,0.08285,0.72138,0.70762,3.60244,"none",0.70761,0.70786,0.70737,"Comment",-1,-1,""
2.853743,0.2318986,0.3224087,-0.004688728,0.01404845,-0.005952496,143.9,862,2.9,0.23705,0.32875,0.00029,0.01863,-7e-05,0.11495,0.00652,0.05668,1e-04,-1.65216,0.00012,0.23694,0.08285,0.72107,0.70746,3.44421,"none",0.70756,0.70781,0.70732,"Comment",-1,-1,""
2.895294,0.2355914,0.3278114,-0.004917273,0.01439993,-0.005884072,144.1,864,2.9,0.24075,0.33416,6e-05,0.01899,0,0.11517,0.00654,0.05682,2e-05,-1.5705,2e-05,0.24072,0.08297,0.72046,0.7073,3.4953,"none",0.70749,0.70769,0.70729,"Comment",-1,-1,""
2.992468,0.2439572,0.3389574,-0.00458937,0.01492873,-0.006042234,144.3,866,3,0.24911,0.3453,0.00039,0.01951,-0.00016,0.11515,0.00651,0.05651,0.00013,-1.57623,0.00016,0.24896,0.08302,0.72143,0.70737,3.61238,"none",0.70742,0.70756,0.70728,"Comment",-1,-1,""
2.876427,0.2337276,0.3252549,-0.004763555,0.01443801,-0.005616736,144.5,868,2.9,0.23888,0.3316,0.00021,0.01902,0.00027,0.11504,0.0066,0.05737,7e-05,-1.62083,9e-05,0.2388,0.08284,0.72039,0.70736,3.47199,"none",0.70736,0.70746,0.70725,"Comment",-1,-1,""
2.977417,0.2426077,0.3378291,-0.004857761,0.01478087,-0.005931837,144.7,870,3,0.24776,0.34417,0.00012,0.01937,-4e-05,0.11536,0.00649,0.05627,4e-05,-1.49965,5e-05,0.24771,0.08303,0.71987,0.70701,3.59481,"none",0.70727,0.70741,0.70714,"Comment",-1,-1,""
2.859437,0.2325075,0.3232484,-0.004757904,0.01408843,-0.005758886,144.9,872,2.9,0.23766,0.32959,0.00022,0.01867,0.00013,0.11502,0.00652,0.05666,8e-05,-1.6277,9e-05,0.23757,0.08291,0.72108,0.70734,3.45142,"none",0.70718,0.70738,0.70697,"Comment",-1,-1,""
2.659779,0.2156565,0.3002213,-0.004817058,0.01287187,-0.005774476,145.1,874,2.7,0.22081,0.30657,0.00016,0.01746,0.00011,0.11499,0.00655,0.05695,6e-05,-1.63662,6e-05,0.22075,0.0828,0.72027,0.70749,3.21069,"none",0.7071,0.70734,0.70685,"Comment",-1,-1,""
2.518076,0.2042897,0.28386,-0.004966549,0.01177082,-0.005826726,145.3,876,2.5,0.20944,0.2902,1e-05,0.01636,6e-05,0.11497,0.00648,0.05636,0,-1.64656,0,0.20944,0.08297,0.72171,0.70743,3.04022,"none",0.70708,0.70732,0.70684,"Comment",-1,-1,""
2.52794,0.2052542,0.2852381,-0.004739886,0.01204602,-0.00584729,145.5,878,2.5,0.21041,0.29158,0.00024,0.01663,4e-05,0.11506,0.00656,0.05704,9e-05,-1.61011,1e-04,0.21031,0.08299,0.72161,0.70718,3.05261,"none",0.70707,0.70731,0.70684,"Comment",-1,-1,""
2.424252,0.1962344,0.2727992,-0.004719541,0.01114583,-0.005812743,145.7,880,2.4,0.20139,0.27914,0.00026,0.01573,7e-05,0.11486,0.00647,0.05636,0.00011,-1.68928,1e-04,0.20128,0.08282,0.72145,0.70681,2.92655,"none",0.70712,0.70737,0.70688,"Comment",-1,-1,""
2.281853,0.1840905,0.2567185,-0.004770334,0.01044256,-0.005965953,145.9,882,2.3,0.18924,0.26306,0.00021,0.01503,-8e-05,0.11498,0.00657,0.05713,9e-05,-1.64382,8e-05,0.18916,0.08268,0.71939,0.70648,2.75525,"none",0.70714,0.7074,0.70688,"Comment",-1,-1,""
2.052459,0.1653898,0.2301898,-0.004637393,0.008838309,-0.005761064,146.1,884,2.1,0.17054,0.23653,0.00034,0.01342,0.00013,0.1149,0.00652,0.05675,0.00017,-1.67216,0.00014,0.17041,0.08278,0.72101,0.70649,2.47897,"none",0.70712,0.70737,0.70687,"Comment",-1,-1,""
1.949408,0.1568572,0.2185141,-0.004781317,0.008156396,-0.005876373,146.3,886,2,0.16201,0.22486,2e-04,0.01274,1e-05,0.11498,0.00652,0.05667,1e-04,-1.64022,8e-05,0.16193,0.08281,0.7205,0.70722,2.35508,"none",0.70716,0.70743,0.70688,"Comment",-1,-1,""
