"Sample_ID","User_initials","Sample_Type","ShinyDate","Comment","region","Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","MA","MAp2SE","MAm2SE","RunSpeed","Raw88LowerThresh","Raw88UpperThresh","Smoother","Smooth_parameter","TrimLeft","TrimRight","Fluency","SpotSize","IntegrationTime","OutlierNum","CIoutliers","Length (um)"
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.966312,0.3244569,0.4500888,-0.00399292,0.02075659,-0.006008813,199.9,1378,4,0.32966,0.45662,0.00105,0.02578,3e-05,0.11494,0.00649,0.05647,0.00026,-1.65571,0.00042,0.32924,0.08288,0.72196,0.70796,4.78416,0.70807,0.70816,0.70799,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.756804,0.3068062,0.4244199,-0.004687451,0.01948465,-0.006032996,200.1,1380,3.8,0.31201,0.43095,0.00036,0.02451,1e-05,0.11452,0.00651,0.05688,9e-05,-1.81575,0.00014,0.31187,0.08288,0.724,0.70775,4.53034,0.70808,0.70817,0.70799,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.745488,0.3062038,0.4241314,-0.003779961,0.01967865,-0.00580129,200.3,1382,3.8,0.31141,0.43066,0.00126,0.02471,0.00024,0.11479,0.00659,0.05737,0.00034,-1.71379,0.00051,0.3109,0.08287,0.72309,0.70782,4.51797,0.70809,0.70818,0.708,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.538309,0.2882738,0.3993057,-0.004544608,0.01793809,-0.006116344,200.5,1384,3.5,0.29348,0.40583,5e-04,0.02297,-8e-05,0.1145,0.00648,0.05659,0.00014,-1.82558,2e-04,0.29328,0.08274,0.72314,0.70791,4.2666,0.70809,0.70818,0.708,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.400206,0.2772342,0.3839335,-0.004257662,0.01705936,-0.005992566,200.7,1386,3.4,0.28244,0.39046,0.00079,0.02209,5e-05,0.11463,0.00648,0.05657,0.00023,-1.77649,0.00032,0.28212,0.08282,0.72334,0.70787,4.10109,0.7081,0.70819,0.70801,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.458246,0.2821556,0.3910671,-0.004340193,0.01746183,-0.005935186,200.9,1388,3.5,0.28736,0.3976,7e-04,0.02249,1e-04,0.11476,0.00649,0.05656,2e-04,-1.72382,0.00028,0.28708,0.08286,0.72274,0.70803,4.17162,0.70811,0.7082,0.70801,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.503853,0.2861968,0.3962082,-0.004299745,0.01775496,-0.006026731,201.1,1390,3.5,0.2914,0.40274,0.00074,0.02278,1e-05,0.11474,0.00649,0.05657,0.00021,-1.73387,3e-04,0.2911,0.08293,0.72355,0.70827,4.22669,0.70812,0.70822,0.70801,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.623243,0.2963035,0.4103129,-0.004237692,0.01843213,-0.005893775,201.3,1392,3.6,0.30151,0.41684,0.00081,0.02346,0.00015,0.11485,0.00646,0.05628,0.00022,-1.69143,0.00032,0.30118,0.08298,0.72331,0.7082,4.37094,0.70812,0.70822,0.70802,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.614873,0.2952308,0.4083804,-0.004525271,0.01838807,-0.006181208,201.5,1394,3.6,0.30043,0.41491,0.00052,0.02342,-0.00014,0.11458,0.00647,0.05644,0.00014,-1.79321,0.00021,0.30022,0.08291,0.72409,0.70839,4.35963,0.70814,0.70823,0.70804,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.451891,0.281291,0.3897294,-0.004375731,0.01732824,-0.005929953,201.7,1396,3.5,0.28649,0.39626,0.00067,0.02236,0.00011,0.11459,0.00646,0.05642,0.00019,-1.79061,0.00027,0.28623,0.08277,0.723,0.70827,4.16294,0.70815,0.70825,0.70805,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.691546,0.3020627,0.418462,-0.004468708,0.01887324,-0.005961688,201.9,1398,3.7,0.30727,0.42499,0.00058,0.0239,8e-05,0.11493,0.00646,0.05624,0.00016,-1.66023,0.00023,0.30703,0.08303,0.72299,0.70826,4.45368,0.70816,0.70825,0.70806,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.558863,0.2902262,0.4019069,-0.004465416,0.01801097,-0.005981816,202.1,1400,3.6,0.29543,0.40844,0.00058,0.02304,6e-05,0.11457,0.00646,0.05641,0.00016,-1.79916,0.00023,0.2952,0.0828,0.72332,0.70792,4.29175,0.70818,0.70826,0.70809,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.678332,0.3007319,0.4164134,-0.004311353,0.01897448,-0.006015194,202.3,1402,3.7,0.30593,0.42294,0.00073,0.024,2e-05,0.11479,0.00651,0.05675,2e-04,-1.71473,0.00029,0.30564,0.08295,0.72335,0.70824,4.43713,0.7082,0.70828,0.70812,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.550355,0.2893218,0.4011888,-0.004373367,0.01795533,-0.005890022,202.5,1404,3.6,0.29452,0.40772,0.00067,0.02298,0.00015,0.11464,0.00646,0.05637,0.00019,-1.77175,0.00027,0.29426,0.08274,0.72237,0.70822,4.28152,0.70822,0.70829,0.70815,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.783993,0.3097379,0.4285804,-0.00442911,0.01942196,-0.005939012,202.7,1406,3.8,0.31494,0.43511,0.00062,0.02445,1e-04,0.1148,0.00645,0.05619,0.00016,-1.71089,0.00025,0.31469,0.08303,0.72382,0.70829,4.56446,0.70823,0.70829,0.70817,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.082772,0.3345723,0.4631207,-0.004049282,0.0216309,-0.005892575,202.9,1408,4.1,0.33977,0.46965,0.001,0.02666,0.00015,0.11486,0.00652,0.05676,0.00024,-1.68855,4e-04,0.33938,0.083,0.72347,0.7084,4.92467,0.70824,0.70829,0.70818,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.980488,0.3255632,0.4506527,-0.00417689,0.02073859,-0.005992769,203.1,1410,4,0.33077,0.45718,0.00087,0.02577,5e-05,0.11468,0.00646,0.05636,0.00022,-1.75705,0.00035,0.33042,0.08288,0.72349,0.70858,4.80007,0.70824,0.70831,0.70818,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.183334,0.3430048,0.4746943,-0.004322071,0.02215728,-0.005850888,203.3,1412,4.2,0.34821,0.48122,0.00072,0.02718,0.00019,0.11486,0.00649,0.05649,0.00017,-1.68644,0.00029,0.34792,0.08304,0.72359,0.70824,5.04587,0.70826,0.70833,0.70819,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.323263,0.3540738,0.4907446,-0.004341076,0.02282676,-0.006125636,203.5,1414,4.3,0.35928,0.49727,7e-04,0.02785,-9e-05,0.11486,0.00643,0.05601,0.00016,-1.6884,0.00028,0.35899,0.08292,0.72249,0.70812,5.2136,0.70826,0.70833,0.70819,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.152535,0.3394555,0.4702664,-0.003999283,0.02179247,-0.005937093,203.7,1416,4.2,0.34466,0.4768,0.00105,0.02682,1e-04,0.11465,0.00645,0.05625,0.00025,-1.76764,0.00042,0.34424,0.08277,0.72286,0.70827,5.0066,0.70828,0.70835,0.7082,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.965998,0.3239818,0.4483994,-0.0044597,0.02068227,-0.005826319,203.9,1418,4,0.32918,0.45493,0.00058,0.02571,0.00021,0.11453,0.00647,0.05651,0.00015,-1.81362,0.00023,0.32895,0.08281,0.7236,0.70816,4.7818,0.7083,0.70838,0.70821,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.054171,0.3320864,0.4593105,-0.004185828,0.02129283,-0.005963893,204.1,1420,4.1,0.33729,0.46584,0.00086,0.02632,8e-05,0.11473,0.00648,0.0565,0.00021,-1.7376,0.00034,0.33694,0.08298,0.72405,0.70815,4.88949,0.70832,0.7084,0.70824,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.093139,0.3349203,0.4637747,-0.00464186,0.02148616,-0.005924353,204.3,1422,4.1,0.34012,0.4703,4e-04,0.02651,0.00012,0.11473,0.00647,0.05638,1e-04,-1.7382,0.00016,0.33996,0.08293,0.7232,0.70823,4.93613,0.70834,0.70842,0.70826,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.713212,0.3027671,0.4187645,-0.004398086,0.01909085,-0.006190688,204.5,1424,3.7,0.30797,0.42529,0.00065,0.02412,-0.00015,0.11434,0.00648,0.05671,0.00017,-1.88357,0.00026,0.30771,0.08273,0.72414,0.70828,4.47655,0.70837,0.70846,0.70828,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.514722,0.2866789,0.3970233,-0.00425558,0.01779654,-0.005970477,204.7,1426,3.5,0.29188,0.40355,0.00079,0.02282,7e-05,0.11462,0.00648,0.05656,0.00022,-1.78044,0.00032,0.29156,0.08281,0.72328,0.70812,4.23888,0.70838,0.70848,0.70829,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",2.984806,0.2428203,0.3362117,-0.004639595,0.014163,-0.005830177,205.1,1430,3,0.24802,0.34274,0.00041,0.01919,0.00021,0.11459,0.00642,0.05599,0.00014,-1.79,0.00016,0.24786,0.08287,0.72365,0.70813,3.60081,0.70839,0.70849,0.7083,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.026365,0.2465152,0.341609,-0.004348325,0.01496139,-0.006149393,205.3,1432,3,0.25172,0.34814,7e-04,0.01999,-0.00011,0.1148,0.00659,0.05742,0.00023,-1.71052,0.00028,0.25144,0.08291,0.72304,0.70844,3.65214,0.7084,0.7085,0.7083,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",2.828916,0.2296738,0.3175547,-0.004623653,0.01314885,-0.006083565,205.5,1434,2.8,0.23488,0.32408,0.00042,0.01818,-4e-05,0.11431,0.00641,0.05609,0.00015,-1.89647,0.00017,0.23471,0.08279,0.72474,0.70854,3.41209,0.70841,0.70851,0.70831,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.116274,0.2545776,0.3524103,-0.004550724,0.01534231,-0.005960715,205.7,1436,3.1,0.25978,0.35894,0.00049,0.02037,8e-05,0.11495,0.00652,0.05675,0.00016,-1.65229,2e-04,0.25958,0.08313,0.72374,0.70834,3.76138,0.70843,0.70852,0.70834,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.167475,0.2581871,0.3575554,-0.004352967,0.01569125,-0.005831153,205.9,1438,3.2,0.26339,0.36408,0.00069,0.02072,0.00021,0.11472,0.00653,0.05691,0.00022,-1.74075,0.00028,0.26311,0.0829,0.72343,0.7086,3.8216,0.70845,0.70854,0.70835,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",2.997876,0.243433,0.337493,-0.004721574,0.01447352,-0.006136549,206.1,1440,3,0.24864,0.34402,0.00032,0.0195,-1e-04,0.11452,0.00649,0.05669,0.00011,-1.81737,0.00013,0.24851,0.08272,0.72273,0.70867,3.61612,0.70847,0.70855,0.70838,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.393764,0.2775958,0.3842225,-0.004503598,0.01683878,-0.006077247,206.3,1442,3.4,0.2828,0.39075,0.00054,0.02187,-4e-05,0.11493,0.00643,0.05596,0.00016,-1.66188,0.00022,0.28258,0.08311,0.72373,0.70841,4.09518,0.70849,0.70857,0.70841,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.520698,0.28769,0.3983619,-0.004656446,0.01801602,-0.006043627,206.5,1444,3.5,0.29289,0.40489,0.00039,0.02304,0,0.1148,0.00653,0.05691,0.00011,-1.71011,0.00016,0.29274,0.083,0.72339,0.70863,4.24758,0.70851,0.70859,0.70843,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.566985,0.2911064,0.403082,-0.004559832,0.01813673,-0.006044914,206.7,1446,3.6,0.29631,0.40961,0.00048,0.02316,-1e-05,0.11463,0.00648,0.05655,0.00014,-1.77315,0.00019,0.29611,0.08287,0.72339,0.7088,4.30209,0.70852,0.7086,0.70845,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.810273,0.3123185,0.4322057,-0.004251996,0.01961756,-0.005894374,206.9,1448,3.8,0.31752,0.43873,0.00079,0.02464,0.00015,0.11496,0.00646,0.05617,0.00021,-1.65049,0.00032,0.3172,0.08311,0.72372,0.70858,4.59707,0.70853,0.7086,0.70847,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.920985,0.3206438,0.4440956,-0.00438987,0.0203747,-0.005921829,207.1,1450,3.9,0.32585,0.45062,0.00065,0.0254,0.00012,0.11474,0.00647,0.05637,0.00017,-1.7313,0.00026,0.32558,0.0829,0.7231,0.70863,4.72881,0.70855,0.7086,0.7085,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.007543,0.3279241,0.4541743,-0.004380004,0.02081537,-0.006071211,207.3,1452,4,0.33313,0.4607,0.00066,0.02584,-3e-05,0.11478,0.00644,0.05609,0.00017,-1.71744,0.00027,0.33286,0.08293,0.72308,0.70862,4.83316,0.70855,0.7086,0.70849,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.324628,0.3548181,0.4909384,-0.004227298,0.02306407,-0.005976364,207.5,1454,4.3,0.36002,0.49747,0.00082,0.02809,6e-05,0.11487,0.00649,0.05647,0.00019,-1.68516,0.00033,0.35969,0.08305,0.72371,0.70854,5.21609,0.70853,0.70859,0.70847,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.163323,0.3406166,0.4713384,-0.004171276,0.02205552,-0.005660147,207.7,1456,4.2,0.34582,0.47787,0.00087,0.02708,0.00038,0.11461,0.0065,0.05667,0.00021,-1.78266,0.00035,0.34547,0.08286,0.72367,0.70848,5.01995,0.70854,0.70859,0.70848,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.589906,0.376912,0.5219817,-0.004364337,0.02477073,-0.006160461,207.9,1458,4.6,0.38211,0.52851,0.00068,0.0298,-0.00012,0.11499,0.00648,0.05638,0.00015,-1.63803,0.00027,0.38184,0.08308,0.723,0.70863,5.53627,0.70853,0.70859,0.70847,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.600278,0.3769483,0.52209,-0.004093977,0.02477534,-0.006043059,208.1,1460,4.6,0.38215,0.52862,0.00095,0.0298,0,0.11476,0.00647,0.05638,0.00021,-1.72724,0.00038,0.38177,0.08288,0.72292,0.70851,5.54668,0.7085,0.70857,0.70844,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.580561,0.3755584,0.5192223,-0.004439025,0.02454988,-0.005881217,208.3,1462,4.6,0.38076,0.52575,0.00061,0.02958,0.00016,0.11462,0.00645,0.05626,0.00013,-1.77731,0.00024,0.38052,0.08296,0.72422,0.70862,5.52262,0.70849,0.70857,0.70841,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.929562,0.4048209,0.5607675,-0.004295776,0.02659372,-0.005968523,208.5,1464,4.9,0.41002,0.5673,0.00075,0.03162,7e-05,0.11494,0.00641,0.05574,0.00015,-1.65886,3e-04,0.40972,0.08301,0.72277,0.70862,5.94442,0.70846,0.70855,0.70838,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.030808,0.4132667,0.5720105,-0.004115975,0.02747018,-0.005984818,208.7,1466,5,0.41847,0.57854,0.00093,0.0325,5e-05,0.11486,0.00645,0.05617,0.00018,-1.68848,0.00037,0.4181,0.083,0.72332,0.7086,6.06615,0.70842,0.70851,0.70834,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.18809,0.4262483,0.5897782,-0.004371952,0.02861382,-0.005925933,208.9,1468,5.2,0.43145,0.59631,0.00067,0.03364,0.00011,0.1148,0.00648,0.05642,0.00013,-1.71017,0.00027,0.43118,0.08301,0.72354,0.70832,6.25543,0.7084,0.70849,0.70831,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.06064,0.4148327,0.5742933,-0.004059689,0.02776179,-0.005748408,209.1,1470,5.1,0.42004,0.58082,0.00098,0.03279,0.00029,0.11463,0.00647,0.05645,0.00019,-1.7741,4e-04,0.41964,0.08282,0.72317,0.70845,6.1001,0.70839,0.70848,0.70831,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.002673,0.4099562,0.5676511,-0.004042041,0.02715301,-0.005896761,209.3,1472,5,0.41516,0.57418,0.001,0.03218,0.00014,0.11463,0.00642,0.05605,2e-04,-1.7739,4e-04,0.41476,0.0828,0.72305,0.70836,6.03,0.70839,0.70847,0.70831,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.324258,0.4380179,0.6060362,-0.004095255,0.02971354,-0.005863075,209.5,1474,5.3,0.44322,0.61256,0.00095,0.03474,0.00018,0.11492,0.00652,0.05671,0.00018,-1.66567,0.00038,0.44284,0.08308,0.72355,0.70827,6.42062,0.70839,0.70847,0.7083,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.164201,0.4236549,0.5861525,-0.004085701,0.02855622,-0.005800151,209.7,1476,5.2,0.42886,0.59268,0.00096,0.03358,0.00024,0.11463,0.0065,0.05666,0.00019,-1.775,0.00038,0.42847,0.08287,0.72359,0.70839,6.22515,0.70838,0.70847,0.7083,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.056098,0.4145996,0.5736193,-0.004555799,0.02742778,-0.006134721,209.9,1478,5.1,0.4198,0.58015,0.00049,0.03246,-1e-04,0.1146,0.00641,0.05594,1e-04,-1.78561,2e-04,0.41961,0.08289,0.72361,0.70844,6.09452,0.70838,0.70846,0.7083,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",5.167934,0.4242731,0.5872009,-0.00411904,0.0285744,-0.00592553,210.1,1480,5.2,0.42948,0.59373,0.00093,0.0336,0.00011,0.11475,0.00649,0.05659,0.00018,-1.72948,0.00037,0.4291,0.08293,0.72335,0.7082,6.23058,0.70836,0.70844,0.70827,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.62385,0.3783686,0.5240321,-0.004724675,0.02483199,-0.005989766,210.5,1484,4.6,0.38357,0.53056,0.00032,0.02986,5e-05,0.11459,0.00645,0.05628,7e-05,-1.78979,0.00013,0.38344,0.08282,0.72295,0.70811,5.57393,0.70834,0.70842,0.70825,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.177098,0.3414232,0.4722064,-0.004091749,0.02183151,-0.005903268,210.7,1486,4.2,0.34663,0.47874,0.00095,0.02686,0.00014,0.11444,0.00642,0.0561,0.00023,-1.84724,0.00038,0.34624,0.08277,0.72405,0.70811,5.03515,0.70831,0.70839,0.70822,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",4.072855,0.3329366,0.4611494,-0.00430656,0.02139072,-0.005988454,210.9,1488,4.1,0.33814,0.46768,0.00074,0.02642,5e-05,0.11465,0.00648,0.05649,0.00018,-1.76595,3e-04,0.33784,0.08282,0.72302,0.70802,4.91101,0.70829,0.70837,0.70821,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.802575,0.3105328,0.4295007,-0.004555427,0.01957002,-0.006096262,211.1,1490,3.8,0.31574,0.43603,0.00049,0.0246,-6e-05,0.11448,0.00646,0.05641,0.00013,-1.83182,2e-04,0.31554,0.08284,0.72412,0.70816,4.58495,0.70827,0.70836,0.70819,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.596671,0.293309,0.4058065,-0.004326777,0.01820423,-0.006073853,211.3,1492,3.6,0.29851,0.41234,0.00072,0.02323,-3e-05,0.11445,0.00645,0.05634,2e-04,-1.84473,0.00029,0.29822,0.08277,0.72395,0.70846,4.33667,0.70826,0.70834,0.70818,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.522002,0.2874331,0.3975278,-0.004439955,0.01760653,-0.005929336,211.5,1494,3.5,0.29264,0.40406,6e-04,0.02263,0.00011,0.11452,0.00642,0.05602,0.00017,-1.81597,0.00024,0.29239,0.08287,0.72424,0.70853,4.2473,0.70825,0.70833,0.70816,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.831578,0.3140966,0.4346114,-0.004336189,0.01989568,-0.006055184,211.7,1496,3.8,0.3193,0.44114,0.00071,0.02492,-2e-05,0.11495,0.00649,0.0565,0.00018,-1.65478,0.00028,0.31902,0.08312,0.7238,0.70848,4.62287,0.70825,0.70834,0.70817,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.812077,0.311585,0.4315957,-0.004415628,0.01960505,-0.005918747,211.9,1498,3.8,0.31679,0.43812,0.00063,0.02463,0.00012,0.11474,0.00645,0.05622,0.00016,-1.73163,0.00025,0.31654,0.0829,0.72305,0.70841,4.59758,0.70824,0.70832,0.70816,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.729267,0.3046102,0.4216642,-0.004377664,0.01913109,-0.005844641,212.1,1500,3.7,0.30981,0.42819,0.00067,0.02416,0.00019,0.11463,0.00647,0.05642,0.00018,-1.77528,0.00027,0.30955,0.08287,0.72354,0.70855,4.49738,0.70823,0.70831,0.70815,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.59713,0.2933138,0.4064758,-0.004593879,0.01827228,-0.005877472,212.3,1502,3.6,0.29852,0.413,0.00045,0.0233,0.00016,0.11462,0.00647,0.05642,0.00013,-1.77967,0.00018,0.29834,0.08279,0.72279,0.70808,4.33798,0.70823,0.70832,0.70815,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.580867,0.293043,0.4053937,-0.00435138,0.01815175,-0.005975847,212.7,1506,3.6,0.29825,0.41192,0.00069,0.02318,6e-05,0.11484,0.00646,0.05627,0.00019,-1.69696,0.00028,0.29797,0.08307,0.72403,0.70818,4.32015,0.70824,0.70832,0.70816,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","none",3.298862,0.2680916,0.3712807,-0.004491663,0.01645713,-0.005839462,212.9,1508,3.3,0.27329,0.37781,0.00055,0.02148,2e-04,0.11431,0.0065,0.05687,0.00017,-1.89572,0.00022,0.27307,0.08262,0.72337,0.708,3.97744,0.70823,0.70832,0.70815,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
