"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.729282,0.1389593,0.1945776,-0.005123197,0.01043138,-0.005092492,162.7,834,1.7,0.14425,0.19951,-6e-05,0.01078,0,0.11497,0.00621,0.05405,-3e-05,-1.64525,-2e-05,0.14428,0.08314,0.72303,0.7082,2.08987,"none",0.70832,0.70838,0.70826,"Comment",-1,-1,"Sample ID",""
1.755651,0.140832,0.1974915,-0.004905016,0.01080345,-0.005352148,162.9,836,1.8,0.14612,0.20242,0.00016,0.01116,-0.00026,0.1149,0.00633,0.05511,9e-05,-1.67057,6e-05,0.14606,0.08291,0.72187,0.70819,2.12131,"none",0.70832,0.70838,0.70826,"Comment",-1,-1,"Sample ID",""
1.655385,0.1324991,0.1856802,-0.005032812,0.01005706,-0.005156347,163.1,838,1.7,0.13779,0.19061,3e-05,0.01041,-6e-05,0.11473,0.00627,0.05461,2e-05,-1.73681,1e-05,0.13778,0.08293,0.72289,0.70834,2.00021,"none",0.70831,0.70836,0.70825,"Comment",-1,-1,"Sample ID",""
1.601886,0.1278557,0.1794766,-0.004914461,0.009798309,-0.004953079,163.3,840,1.6,0.13315,0.18441,0.00015,0.01015,0.00014,0.11469,0.00631,0.05505,9e-05,-1.75231,6e-05,0.13309,0.08277,0.72203,0.70823,1.93556,"none",0.70828,0.70834,0.70821,"Comment",-1,-1,"Sample ID",""
1.594394,0.1275053,0.1788422,-0.00517735,0.009686414,-0.004978147,163.5,842,1.6,0.1328,0.18378,-0.00011,0.01004,0.00011,0.11483,0.00627,0.05463,-7e-05,-1.69901,-4e-05,0.13284,0.08301,0.72261,0.70848,1.92707,"none",0.70824,0.70833,0.70814,"Comment",-1,-1,"Sample ID",""
1.741701,0.140181,0.1964997,-0.004825171,0.01074608,-0.005309714,163.7,844,1.7,0.14547,0.20143,0.00024,0.0111,-0.00022,0.11525,0.00635,0.0551,0.00014,-1.5383,1e-04,0.14538,0.08318,0.7222,0.7083,2.10563,"none",0.70823,0.70833,0.70813,"Comment",-1,-1,"Sample ID",""
1.981608,0.1600877,0.2242239,-0.005006356,0.01212488,-0.004764863,163.9,846,2,0.16538,0.22916,6e-05,0.01248,0.00033,0.11529,0.00628,0.05445,3e-05,-1.52426,2e-05,0.16536,0.08319,0.72169,0.70832,2.39462,"none",0.70824,0.70834,0.70814,"Comment",-1,-1,"Sample ID",""
1.979327,0.159448,0.2234296,-0.004821639,0.01227581,-0.004955903,164.1,848,2,0.16474,0.22836,0.00024,0.01263,0.00014,0.11502,0.00636,0.0553,0.00012,-1.62543,1e-04,0.16464,0.08293,0.7214,0.70829,2.39098,"none",0.70823,0.70833,0.70813,"Comment",-1,-1,"Sample ID",""
1.843415,0.1478447,0.2071408,-0.004941297,0.01132991,-0.005083602,164.3,850,1.8,0.15314,0.21207,0.00012,0.01168,1e-05,0.11467,0.00632,0.05509,7e-05,-1.75981,5e-05,0.15309,0.08278,0.7221,0.7081,2.22628,"none",0.70824,0.70834,0.70814,"Comment",-1,-1,"Sample ID",""
1.726864,0.1383928,0.1935857,-0.004954285,0.01051191,-0.004996322,164.5,852,1.7,0.14369,0.19852,0.00011,0.01086,1e-04,0.11456,0.00627,0.05473,6e-05,-1.80151,4e-05,0.14364,0.08289,0.72379,0.70793,2.08591,"none",0.7082,0.70829,0.70812,"Comment",-1,-1,"Sample ID",""
1.756473,0.1411855,0.1979938,-0.00470467,0.01078636,-0.005095675,164.7,854,1.8,0.14648,0.20293,0.00036,0.01114,0,0.11514,0.00632,0.05489,2e-04,-1.58299,0.00014,0.14633,0.08303,0.72183,0.70811,2.1229,"none",0.70819,0.70827,0.70811,"Comment",-1,-1,"Sample ID",""
1.806275,0.1451226,0.2035455,-0.005082109,0.01102261,-0.005129967,164.9,856,1.8,0.15042,0.20848,-2e-05,0.01138,-4e-05,0.11504,0.00628,0.05456,-1e-05,-1.62104,-1e-05,0.15042,0.083,0.72149,0.70832,2.18257,"none",0.70815,0.70824,0.70806,"Comment",-1,-1,"Sample ID",""
1.807238,0.1451162,0.2030677,-0.004949132,0.01109747,-0.00525205,165.1,858,1.8,0.15041,0.208,0.00012,0.01145,-0.00016,0.11471,0.00631,0.05505,6e-05,-1.74405,5e-05,0.15036,0.08292,0.72312,0.7082,2.18307,"none",0.70813,0.70822,0.70805,"Comment",-1,-1,"Sample ID",""
