"Blk88","Blk87","Blk86","Blk85","Blk84","Blk83","CycleSecs","name"
"-0.005880833","-0.005336565","-0.00594271","-0.005175916","-0.003452524","-0.005672367","18.7","PC_2016_01_A3_6R.run"
"-0.006348929","-0.005505123","-0.005930807","-0.004811953","-0.003380887","-0.005516299","18.9","PC_2016_01_A3_6R.run"
"-0.006062848","-0.005466768","-0.006032048","-0.005322895","-0.003322252","-0.005838919","19.1","PC_2016_01_A3_6R.run"
"-0.00611389","-0.005082231","-0.005901127","-0.00479522","-0.003381736","-0.005562217","19.3","PC_2016_01_A3_6R.run"
"-0.006128919","-0.005497578","-0.006022164","-0.005086015","-0.003402826","-0.005842931","19.5","PC_2016_01_A3_6R.run"
"-0.006099658","-0.005174156","-0.006079632","-0.005074195","-0.003398669","-0.005747011","19.7","PC_2016_01_A3_6R.run"
"-0.005985126","-0.005357972","-0.006040871","-0.005211856","-0.003323211","-0.005743527","19.9","PC_2016_01_A3_6R.run"
"-0.005829447","-0.005342363","-0.006045817","-0.004914047","-0.003388653","-0.005700783","20.1","PC_2016_01_A3_6R.run"
"-0.005857225","-0.005244496","-0.006050795","-0.005348981","-0.003484429","-0.005717551","20.3","PC_2016_01_A3_6R.run"
"-0.005978797","-0.005292652","-0.005931716","-0.004832757","-0.003392735","-0.005594438","20.5","PC_2016_01_A3_6R.run"
"-0.006168486","-0.005240503","-0.005962888","-0.00505499","-0.003668657","-0.005664588","20.7","PC_2016_01_A3_6R.run"
"-0.006057607","-0.005207186","-0.006223622","-0.004852104","-0.003124371","-0.005717147","20.9","PC_2016_01_A3_6R.run"
"-0.005958635","-0.005382637","-0.005765787","-0.005014238","-0.003474606","-0.005408872","21.1","PC_2016_01_A3_6R.run"
"-0.006185425","-0.005134838","-0.006215243","-0.004929256","-0.003503644","-0.005742799","21.3","PC_2016_01_A3_6R.run"
"-0.006007392","-0.005444729","-0.00571576","-0.005152614","-0.003403449","-0.005588131","21.5","PC_2016_01_A3_6R.run"
"-0.005974058","-0.005539607","-0.006153031","-0.004918538","-0.003362285","-0.005713557","21.7","PC_2016_01_A3_6R.run"
"-0.006111342","-0.005252016","-0.005981532","-0.005560702","-0.003630914","-0.005761499","21.9","PC_2016_01_A3_6R.run"
"-0.005707488","-0.005522163","-0.006080566","-0.00476338","-0.003372455","-0.005907388","22.1","PC_2016_01_A3_6R.run"
"-0.00594352","-0.005202142","-0.006182687","-0.005016949","-0.003453723","-0.005704537","22.3","PC_2016_01_A3_6R.run"
"-0.00606531","-0.005192915","-0.005901034","-0.005008957","-0.00325522","-0.005424006","22.5","PC_2016_01_A3_6R.run"
"-0.006163427","-0.005580777","-0.006134016","-0.005218445","-0.003434508","-0.005839299","22.7","PC_2016_01_A3_6R.run"
"-0.006161074","-0.005089333","-0.005871668","-0.00478553","-0.00345678","-0.005497634","23","PC_2016_01_A3_6R.run"
"-0.006084899","-0.005421694","-0.00616814","-0.005202169","-0.003461099","-0.005688068","23.2","PC_2016_01_A3_6R.run"
"-0.006039937","-0.005384821","-0.005983378","-0.005197858","-0.003413033","-0.005788461","23.3","PC_2016_01_A3_6R.run"
"-0.005979944","-0.005127023","-0.006023468","-0.005014106","-0.003462732","-0.005571223","23.5","PC_2016_01_A3_6R.run"
"-0.006036337","-0.005276726","-0.006007083","-0.004909677","-0.003487511","-0.005834681","23.7","PC_2016_01_A3_6R.run"
"-0.005902749","-0.00528054","-0.006035368","-0.005363889","-0.00344384","-0.005363603","23.9","PC_2016_01_A3_6R.run"
"-0.005967127","-0.005455818","-0.006082563","-0.004757671","-0.003307094","-0.005935885","24.1","PC_2016_01_A3_6R.run"
"-0.006182163","-0.005008677","-0.005878313","-0.004937398","-0.003350476","-0.005446981","24.3","PC_2016_01_A3_6R.run"
"-0.006081684","-0.005127873","-0.006089379","-0.005297861","-0.003334356","-0.005809661","24.5","PC_2016_01_A3_6R.run"
"-0.005877164","-0.005410746","-0.005957421","-0.005135135","-0.003485376","-0.005529201","24.7","PC_2016_01_A3_6R.run"
"-0.006065676","-0.004974095","-0.006066261","-0.004944466","-0.00331968","-0.005730529","24.9","PC_2016_01_A3_6R.run"
"-0.006376186","-0.005596895","-0.00591725","-0.005244068","-0.003506093","-0.005704097","25.1","PC_2016_01_A3_6R.run"
"-0.005866771","-0.005384534","-0.006007429","-0.004897248","-0.00338155","-0.005563004","25.3","PC_2016_01_A3_6R.run"
"-0.006117124","-0.005287949","-0.00593702","-0.005341359","-0.003554334","-0.00576092","25.5","PC_2016_01_A3_6R.run"
"-0.006132139","-0.005238605","-0.005873681","-0.00472988","-0.003113823","-0.005590034","25.7","PC_2016_01_A3_6R.run"
"-0.005921928","-0.005285695","-0.006225232","-0.005056417","-0.003435161","-0.005473447","25.9","PC_2016_01_A3_6R.run"
"-0.006103193","-0.005406003","-0.005913968","-0.005247388","-0.003424383","-0.005964839","26.1","PC_2016_01_A3_6R.run"
"-0.006009478","-0.00563997","-0.006312598","-0.004945801","-0.003300473","-0.005399757","26.3","PC_2016_01_A3_6R.run"
"-0.00617642","-0.005132848","-0.005731948","-0.004945004","-0.003578261","-0.005883458","26.5","PC_2016_01_A3_6R.run"
"-0.005997849","-0.005418293","-0.005959181","-0.005264177","-0.003567139","-0.005837282","26.7","PC_2016_01_A3_6R.run"
"-0.006035425","-0.0050169","-0.006129152","-0.005006145","-0.003382583","-0.005496156","26.9","PC_2016_01_A3_6R.run"
"-0.005825405","-0.005376373","-0.006128321","-0.004882717","-0.003156421","-0.005737653","27.1","PC_2016_01_A3_6R.run"
"-0.006247104","-0.005377836","-0.00604022","-0.005192471","-0.003504585","-0.005708474","27.3","PC_2016_01_A3_6R.run"
"-0.005978965","-0.00519137","-0.006045037","-0.004974122","-0.003278362","-0.005620667","27.5","PC_2016_01_A3_6R.run"
"-0.005981864","-0.005215924","-0.005943749","-0.005141268","-0.00319367","-0.0057202","27.7","PC_2016_01_A3_6R.run"
"-0.006185742","-0.005268658","-0.006076777","-0.004964843","-0.003261788","-0.005674774","27.9","PC_2016_01_A3_6R.run"
"-0.005924652","-0.005493939","-0.006077002","-0.00500585","-0.003342751","-0.00584861","28.1","PC_2016_01_A3_6R.run"
"-0.006305852","-0.00534675","-0.005944233","-0.004992207","-0.003509712","-0.005707438","28.3","PC_2016_01_A3_6R.run"
"-0.005876541","-0.005213674","-0.005727469","-0.005005498","-0.003486148","-0.005559056","28.5","PC_2016_01_A3_6R.run"
"-0.006333904","-0.005255211","-0.006218153","-0.005243511","-0.003426667","-0.005718926","28.7","PC_2016_01_A3_6R.run"
"-0.005728254","-0.005081521","-0.005901346","-0.005049626","-0.003384976","-0.005803439","28.9","PC_2016_01_A3_6R.run"
"-0.00595175","-0.005529352","-0.005910465","-0.004516811","-0.003443957","-0.005568071","29.1","PC_2016_01_A3_6R.run"
"-0.006061795","-0.005227872","-0.00595119","-0.005416555","-0.003305689","-0.005831492","29.3","PC_2016_01_A3_6R.run"
"-0.005977865","-0.005535335","-0.005856024","-0.004904133","-0.003454597","-0.005502535","29.5","PC_2016_01_A3_6R.run"
"-0.006127836","-0.00517983","-0.006206894","-0.005384503","-0.003563924","-0.005843209","29.7","PC_2016_01_A3_6R.run"
"-0.00611181","-0.005446866","-0.005963336","-0.004801773","-0.003275044","-0.005527791","29.9","PC_2016_01_A3_6R.run"
"-0.006160889","-0.00552265","-0.005953346","-0.005079601","-0.003350964","-0.005772875","1.1","PC_2016_01_B4_11R.run"
"-0.005973304","-0.005041494","-0.006061789","-0.00498324","-0.003472768","-0.005614419","1.3","PC_2016_01_B4_11R.run"
"-0.005992285","-0.005444777","-0.006101441","-0.005195139","-0.003405115","-0.005402549","1.5","PC_2016_01_B4_11R.run"
"-0.005971913","-0.005239952","-0.006131716","-0.005092925","-0.00348837","-0.005690356","1.7","PC_2016_01_B4_11R.run"
"-0.006092707","-0.005325101","-0.006065215","-0.00493545","-0.0033523","-0.00579472","1.9","PC_2016_01_B4_11R.run"
"-0.005889745","-0.005308226","-0.005970952","-0.005041588","-0.003452123","-0.005649961","2.1","PC_2016_01_B4_11R.run"
"-0.006177643","-0.005306882","-0.006012745","-0.004849119","-0.003578163","-0.005667746","2.3","PC_2016_01_B4_11R.run"
"-0.006053308","-0.0051326","-0.006078538","-0.005330686","-0.003279116","-0.005981849","2.5","PC_2016_01_B4_11R.run"
"-0.005925982","-0.005368133","-0.005868621","-0.004796295","-0.003496468","-0.005362302","2.7","PC_2016_01_B4_11R.run"
"-0.006096265","-0.005368542","-0.006194936","-0.005278913","-0.003410325","-0.005909417","2.9","PC_2016_01_B4_11R.run"
"-0.005970302","-0.005293451","-0.005907256","-0.005052","-0.003303847","-0.00561131","3.1","PC_2016_01_B4_11R.run"
"-0.00612351","-0.00533637","-0.006025674","-0.00518432","-0.003470349","-0.005693123","3.3","PC_2016_01_B4_11R.run"
"-0.00621265","-0.005303088","-0.005759014","-0.005155674","-0.003216355","-0.005638888","3.5","PC_2016_01_B4_11R.run"
"-0.00603795","-0.005284015","-0.006261551","-0.004886165","-0.0034377","-0.005649765","3.7","PC_2016_01_B4_11R.run"
"-0.006163284","-0.005386922","-0.005866593","-0.005195382","-0.003325561","-0.005843468","3.9","PC_2016_01_B4_11R.run"
"-0.006105053","-0.005179249","-0.006250679","-0.005060992","-0.003368481","-0.005561559","10.1","PC_2016_01_B4_11R.run"
"-0.006060798","-0.005396169","-0.005900334","-0.004774786","-0.003291758","-0.005456752","10.3","PC_2016_01_B4_11R.run"
"-0.006192046","-0.005283264","-0.005940896","-0.005272843","-0.00326305","-0.00584582","10.5","PC_2016_01_B4_11R.run"
"-0.006163135","-0.005176273","-0.00608849","-0.004858457","-0.003597208","-0.005760413","10.7","PC_2016_01_B4_11R.run"
"-0.006164981","-0.005533907","-0.005936838","-0.005448733","-0.003473265","-0.005620556","10.9","PC_2016_01_B4_11R.run"
"-0.005945487","-0.004961149","-0.005906926","-0.004599407","-0.003409364","-0.005708856","11.1","PC_2016_01_B4_11R.run"
"-0.006056659","-0.005260509","-0.006260206","-0.005386749","-0.003533339","-0.005682114","11.3","PC_2016_01_B4_11R.run"
"-0.006057518","-0.005217632","-0.006006267","-0.00489946","-0.00327527","-0.005932527","11.5","PC_2016_01_B4_11R.run"
"-0.005984392","-0.00523855","-0.006131781","-0.005037039","-0.003531693","-0.005443784","11.7","PC_2016_01_B4_11R.run"
"-0.005884475","-0.005451115","-0.006064687","-0.004794782","-0.00337653","-0.005730218","11.9","PC_2016_01_B4_11R.run"
"-0.006218214","-0.005088803","-0.00602565","-0.005205509","-0.003425526","-0.005854051","12.1","PC_2016_01_B4_11R.run"
"-0.006000861","-0.00536221","-0.005881891","-0.005007972","-0.003346913","-0.005432875","12.3","PC_2016_01_B4_11R.run"
"-0.006127582","-0.005506912","-0.006187578","-0.005171014","-0.003452943","-0.005756206","12.5","PC_2016_01_B4_11R.run"
"-0.006125554","-0.005185899","-0.005790553","-0.004766786","-0.003080671","-0.005764385","12.7","PC_2016_01_B4_11R.run"
"-0.005966743","-0.005768151","-0.006120114","-0.005199704","-0.003406235","-0.005539358","12.9","PC_2016_01_B4_11R.run"
"-0.006172826","-0.004878031","-0.005908918","-0.00508188","-0.003267348","-0.005883294","13.1","PC_2016_01_B4_11R.run"
"-0.005907618","-0.005530548","-0.006213665","-0.005171035","-0.003422318","-0.005548452","13.3","PC_2016_01_B4_11R.run"
"-0.006150932","-0.005019332","-0.00580475","-0.004957289","-0.003167229","-0.005811172","13.5","PC_2016_01_B4_11R.run"
"-0.006147137","-0.005294107","-0.006109539","-0.005415429","-0.00366468","-0.005722779","13.7","PC_2016_01_B4_11R.run"
"-0.005975165","-0.005453402","-0.006179552","-0.004914957","-0.003296856","-0.005767853","13.9","PC_2016_01_B4_11R.run"
"-0.006232587","-0.004978355","-0.005966796","-0.005158947","-0.003470745","-0.00576229","14.1","PC_2016_01_B4_11R.run"
"-0.00598858","-0.00554033","-0.005779391","-0.004790924","-0.003471207","-0.005608519","14.3","PC_2016_01_B4_11R.run"
"-0.00608383","-0.005285346","-0.006205387","-0.005229246","-0.003401375","-0.005808617","14.5","PC_2016_01_B4_11R.run"
"-0.006133136","-0.005138938","-0.005886709","-0.004892432","-0.003428186","-0.005692447","14.7","PC_2016_01_B4_11R.run"
"-0.005779861","-0.005426927","-0.006053386","-0.005172732","-0.003479032","-0.00558006","14.9","PC_2016_01_B4_11R.run"
"-0.006043198","-0.005321336","-0.005899033","-0.004928756","-0.003627835","-0.005910399","15.1","PC_2016_01_B4_11R.run"
"-0.006110706","-0.005178622","-0.006202064","-0.005053762","-0.003413112","-0.005613999","15.3","PC_2016_01_B4_11R.run"
"-0.005921156","-0.005306945","-0.005576688","-0.005286633","-0.003296238","-0.005658759","15.5","PC_2016_01_B4_11R.run"
"-0.006210662","-0.005187716","-0.005910529","-0.004515831","-0.003436581","-0.005714267","15.7","PC_2016_01_B4_11R.run"
"-0.006126307","-0.0053912","-0.006176053","-0.005405899","-0.003274172","-0.005702053","15.9","PC_2016_01_B4_11R.run"
"-0.006211533","-0.00535537","-0.005731225","-0.005037868","-0.003439984","-0.005740817","16.1","PC_2016_01_B4_11R.run"
"-0.006041471","-0.005073657","-0.006092311","-0.004747677","-0.00320916","-0.005863313","16.3","PC_2016_01_B4_11R.run"
"-0.005808137","-0.005257706","-0.005955432","-0.00489586","-0.003512214","-0.005260603","16.5","PC_2016_01_B4_11R.run"
"-0.006212999","-0.005494957","-0.006173936","-0.005284446","-0.003493657","-0.005924025","16.7","PC_2016_01_B4_11R.run"
"-0.006009521","-0.005474364","-0.005973691","-0.004857781","-0.003312302","-0.005799744","16.9","PC_2016_01_B4_11R.run"
"-0.006073553","-0.005222958","-0.005996179","-0.005300262","-0.003451767","-0.005582423","17.1","PC_2016_01_B4_11R.run"
"-0.005976728","-0.005118026","-0.00598911","-0.004827625","-0.003518054","-0.005605313","17.3","PC_2016_01_B4_11R.run"
"-0.006203323","-0.005456203","-0.005765218","-0.005054936","-0.003627793","-0.006038374","17.5","PC_2016_01_B4_11R.run"
"-0.006176154","-0.005195443","-0.006091913","-0.00480477","-0.003227266","-0.005574492","17.7","PC_2016_01_B4_11R.run"
"-0.006104773","-0.00535236","-0.005791752","-0.005459753","-0.00324077","-0.005598754","17.9","PC_2016_01_B4_11R.run"
"-0.005839781","-0.005259498","-0.006123354","-0.004811235","-0.003741928","-0.005667063","18.1","PC_2016_01_B4_11R.run"
"-0.005901557","-0.005340475","-0.005724969","-0.005019629","-0.003274149","-0.005608563","18.3","PC_2016_01_B4_11R.run"
"-0.006237831","-0.00534293","-0.006016414","-0.00515856","-0.003438995","-0.005621939","18.5","PC_2016_01_B4_11R.run"
"-0.00615364","-0.005122613","-0.006139777","-0.004696038","-0.003251303","-0.005611306","18.7","PC_2016_01_B4_11R.run"
"-0.006080231","-0.005489702","-0.006143464","-0.005305543","-0.003389674","-0.005957159","18.9","PC_2016_01_B4_11R.run"
"-0.005917906","-0.005000567","-0.006024222","-0.004863545","-0.003428367","-0.005504078","19.1","PC_2016_01_B4_11R.run"
"-0.006236019","-0.005394999","-0.005957204","-0.004977101","-0.003414969","-0.00572254","19.3","PC_2016_01_B4_11R.run"
"-0.006107986","-0.005334019","-0.005896301","-0.005415666","-0.003392893","-0.005838736","19.5","PC_2016_01_B4_11R.run"
"-0.00616876","-0.00507294","-0.00588254","-0.00497965","-0.003466584","-0.005446343","19.7","PC_2016_01_B4_11R.run"
"-0.006047191","-0.005473076","-0.006057069","-0.005117643","-0.003246718","-0.00553049","19.9","PC_2016_01_B4_11R.run"
"-0.006141097","-0.005261697","-0.005940498","-0.004495172","-0.003519416","-0.005521639","20.1","PC_2016_01_B4_11R.run"
"-0.005971846","-0.005500038","-0.006244532","-0.005349547","-0.003269134","-0.005850621","20.3","PC_2016_01_B4_11R.run"
"-0.005769904","-0.00517953","-0.005870755","-0.005050749","-0.0032822","-0.005427154","20.5","PC_2016_01_B4_11R.run"
"-0.005967548","-0.005303715","-0.005894146","-0.005035937","-0.003580108","-0.005867416","20.7","PC_2016_01_B4_11R.run"
"-0.006127333","-0.005286421","-0.006209145","-0.00526411","-0.003016221","-0.00576371","20.9","PC_2016_01_B4_11R.run"
"-0.006280681","-0.005430309","-0.005956893","-0.005215202","-0.003597824","-0.005695953","21.1","PC_2016_01_B4_11R.run"
"-0.006131625","-0.00519234","-0.006031787","-0.004801215","-0.003346624","-0.005714565","21.3","PC_2016_01_B4_11R.run"
"-0.00597984","-0.005478823","-0.006060252","-0.005118133","-0.003446277","-0.005919554","21.5","PC_2016_01_B4_11R.run"
"-0.0058229","-0.005110702","-0.005530611","-0.004986695","-0.003165152","-0.005417374","21.7","PC_2016_01_B4_11R.run"
"-0.005995277","-0.005353441","-0.006199741","-0.005025208","-0.003253795","-0.005697931","21.9","PC_2016_01_B4_11R.run"
"-0.006086943","-0.005089641","-0.005937087","-0.00523526","-0.003339338","-0.005626182","22.1","PC_2016_01_B4_11R.run"
"-0.006071365","-0.005454991","-0.006223411","-0.00508318","-0.003630927","-0.00571425","22.3","PC_2016_01_B4_11R.run"
"-0.006041379","-0.005287088","-0.005651544","-0.004976042","-0.003293805","-0.005333539","22.5","PC_2016_01_B4_11R.run"
"-0.006044842","-0.005229161","-0.006038515","-0.005103318","-0.003505156","-0.005792072","22.7","PC_2016_01_B4_11R.run"
"-0.005869046","-0.005518872","-0.005769517","-0.004836795","-0.003274747","-0.005542831","22.9","PC_2016_01_B4_11R.run"
"-0.006132471","-0.005349297","-0.006206885","-0.005211715","-0.003484564","-0.005707088","23.1","PC_2016_01_B4_11R.run"
"-0.006055986","-0.005338333","-0.005813894","-0.005193501","-0.003128481","-0.00566566","23.3","PC_2016_01_B4_11R.run"
"-0.006004985","-0.005115748","-0.005862832","-0.004966892","-0.003328125","-0.005772462","23.5","PC_2016_01_B4_11R.run"
"-0.005963427","-0.005369224","-0.006102014","-0.004989856","-0.003489487","-0.005646967","23.7","PC_2016_01_B4_11R.run"
"-0.006020236","-0.005304838","-0.005828332","-0.004870694","-0.003439543","-0.005553294","23.9","PC_2016_01_B4_11R.run"
"-0.006009249","-0.005174109","-0.006044896","-0.005090563","-0.003254745","-0.005626798","24.1","PC_2016_01_B4_11R.run"
"-0.006275593","-0.005364733","-0.006056154","-0.005213214","-0.003797288","-0.005953373","24.3","PC_2016_01_B4_11R.run"
"-0.005845829","-0.005444963","-0.006003555","-0.005119738","-0.003416096","-0.005687298","24.5","PC_2016_01_B4_11R.run"
"-0.006121775","-0.005446488","-0.005937466","-0.004794041","-0.003358895","-0.005696272","24.7","PC_2016_01_B4_11R.run"
"-0.006005255","-0.005169536","-0.005940675","-0.005078748","-0.003231305","-0.005616046","24.9","PC_2016_01_B4_11R.run"
"-0.006136627","-0.005392095","-0.005944774","-0.005093312","-0.003355022","-0.00574072","25.1","PC_2016_01_B4_11R.run"
"-0.006039779","-0.005309731","-0.00617824","-0.00523449","-0.003497933","-0.005871495","25.3","PC_2016_01_B4_11R.run"
"-0.00605501","-0.00523262","-0.005891443","-0.004613047","-0.003242604","-0.005411699","25.5","PC_2016_01_B4_11R.run"
"-0.006109503","-0.005288436","-0.005805686","-0.005099098","-0.003375513","-0.0058219","25.7","PC_2016_01_B4_11R.run"
"-0.006129938","-0.005583899","-0.006070547","-0.004974564","-0.003270753","-0.005779257","25.9","PC_2016_01_B4_11R.run"
"-0.005964401","-0.005041405","-0.005997096","-0.004994893","-0.003538392","-0.005420585","26.1","PC_2016_01_B4_11R.run"
"-0.006320626","-0.00543532","-0.005798992","-0.00500763","-0.003129455","-0.005684806","26.3","PC_2016_01_B4_11R.run"
"-0.005973676","-0.005035079","-0.0061303","-0.004941455","-0.003428479","-0.005582531","26.5","PC_2016_01_B4_11R.run"
"-0.005887134","-0.00538328","-0.006101266","-0.005421882","-0.003466327","-0.005516656","26.7","PC_2016_01_B4_11R.run"
"-0.005924594","-0.00534508","-0.005824278","-0.004659279","-0.003492582","-0.0059518","26.9","PC_2016_01_B4_11R.run"
"-0.005926329","-0.005169057","-0.006074454","-0.005289733","-0.003546217","-0.005626846","27.1","PC_2016_01_B4_11R.run"
"-0.006290787","-0.00542696","-0.006108349","-0.004974116","-0.003375975","-0.005657741","27.3","PC_2016_01_B4_11R.run"
"-0.005758157","-0.005235151","-0.006192334","-0.005074272","-0.00344894","-0.005755056","27.5","PC_2016_01_B4_11R.run"
"-0.006003244","-0.00511498","-0.005695178","-0.004944634","-0.003322985","-0.005593539","27.7","PC_2016_01_B4_11R.run"
"-0.006068516","-0.005476781","-0.006173477","-0.004938876","-0.003204508","-0.005616453","27.9","PC_2016_01_B4_11R.run"
"-0.006202586","-0.005378619","-0.005656304","-0.005101461","-0.003574682","-0.005653195","28.1","PC_2016_01_B4_11R.run"
"-0.006027946","-0.005338517","-0.006058617","-0.005097442","-0.003233625","-0.00582192","28.3","PC_2016_01_B4_11R.run"
"-0.005989608","-0.005109802","-0.005843566","-0.004856282","-0.003516765","-0.005464382","28.5","PC_2016_01_B4_11R.run"
"-0.006089154","-0.005350425","-0.006022763","-0.00532728","-0.003267998","-0.005882147","28.7","PC_2016_01_B4_11R.run"
"-0.00614112","-0.005268894","-0.005788041","-0.00472866","-0.003428649","-0.005680778","28.9","PC_2016_01_B4_11R.run"
"-0.005946951","-0.005089266","-0.00602159","-0.004842164","-0.003185844","-0.005636375","29.1","PC_2016_01_B4_11R.run"
"-0.006109374","-0.005452641","-0.005976232","-0.00539987","-0.003610295","-0.005710468","29.3","PC_2016_01_B4_11R.run"
"-0.005792268","-0.005335031","-0.006036429","-0.005002938","-0.003172039","-0.005571736","29.5","PC_2016_01_B4_11R.run"
"-0.006039658","-0.005113434","-0.006002958","-0.004756912","-0.003421003","-0.005748678","29.7","PC_2016_01_B4_11R.run"
"-0.006202475","-0.005427934","-0.005861696","-0.005119963","-0.003172876","-0.005544274","29.9","PC_2016_01_B4_11R.run"
"0.04579814","-0.0009280347","-0.0002372221","-0.005013808","-0.003112514","-0.00552266","1068.2","PC_2016_01_B4_11R.run"
"0.03216847","-0.002306423","-0.001600156","-0.005044327","-0.00321826","-0.005868808","1068.4","PC_2016_01_B4_11R.run"
"0.01835875","-0.002974282","-0.003174853","-0.004854734","-0.003307342","-0.005562076","1068.6","PC_2016_01_B4_11R.run"
"0.01249536","-0.004108211","-0.003689939","-0.005091152","-0.003341589","-0.005668791","1068.8","PC_2016_01_B4_11R.run"
"0.005802355","-0.004218195","-0.004630206","-0.005129595","-0.003268602","-0.005626216","1069","PC_2016_01_B4_11R.run"
"0.004031068","-0.004500414","-0.004860479","-0.004717765","-0.00332691","-0.005735764","1069.2","PC_2016_01_B4_11R.run"
"0.002205937","-0.004815002","-0.004906934","-0.004846706","-0.003385305","-0.005673681","1069.4","PC_2016_01_B4_11R.run"
"-0.001436744","-0.00470612","-0.005568001","-0.005278253","-0.003548326","-0.005820237","1069.6","PC_2016_01_B4_11R.run"
"-0.002332308","-0.004925085","-0.005524296","-0.00503955","-0.003404083","-0.005671829","1069.8","PC_2016_01_B4_11R.run"
"-0.003838296","-0.005009163","-0.005854733","-0.004671252","-0.003313243","-0.005610222","1070","PC_2016_01_B4_11R.run"
"-0.003842575","-0.005171256","-0.005698943","-0.00540442","-0.003473765","-0.005757948","1070.2","PC_2016_01_B4_11R.run"
"-0.005257268","-0.00524412","-0.005826721","-0.004979091","-0.003317108","-0.005648539","1070.4","PC_2016_01_B4_11R.run"
"-0.005037207","-0.005167241","-0.005886523","-0.005010205","-0.003481077","-0.005785541","1070.6","PC_2016_01_B4_11R.run"
"-0.005052654","-0.005378585","-0.005710948","-0.005146675","-0.003415123","-0.005816773","1070.8","PC_2016_01_B4_11R.run"
"-0.005072298","-0.00518561","-0.006150171","-0.004956566","-0.003410312","-0.00571903","1071","PC_2016_01_B4_11R.run"
"-0.00546889","-0.005239295","-0.005880944","-0.005085868","-0.003536477","-0.005695568","1071.2","PC_2016_01_B4_11R.run"
"-0.005823922","-0.005318437","-0.006039206","-0.005002393","-0.003387507","-0.005520122","1071.4","PC_2016_01_B4_11R.run"
"-0.005560796","-0.005142526","-0.005960202","-0.004869303","-0.003459637","-0.005898295","1071.6","PC_2016_01_B4_11R.run"
"-0.005240122","-0.00508196","-0.005866746","-0.004942205","-0.003307361","-0.005538915","1071.8","PC_2016_01_B4_11R.run"
"-0.005685216","-0.005343667","-0.005863041","-0.004864509","-0.003433498","-0.00565491","1072","PC_2016_01_B4_11R.run"
"-0.005795237","-0.005209276","-0.005928903","-0.005278898","-0.00340777","-0.005692855","1072.2","PC_2016_01_B4_11R.run"
"-0.005754488","-0.005358828","-0.006175507","-0.005322902","-0.003620225","-0.00568124","1072.4","PC_2016_01_B4_11R.run"
"-0.005858294","-0.005276267","-0.006050343","-0.00505283","-0.003327644","-0.005805182","1072.6","PC_2016_01_B4_11R.run"
"-0.005939202","-0.005189337","-0.006067939","-0.004670605","-0.003504835","-0.005553918","1072.8","PC_2016_01_B4_11R.run"
"-0.006220955","-0.00536202","-0.00599524","-0.005429326","-0.003055822","-0.005669145","1073","PC_2016_01_B4_11R.run"
"-0.005841983","-0.005157686","-0.005933457","-0.004759853","-0.003497738","-0.005424128","1073.2","PC_2016_01_B4_11R.run"
"-0.005629867","-0.005445727","-0.005812663","-0.005158914","-0.003620419","-0.005847097","1073.4","PC_2016_01_B4_11R.run"
"-0.005908524","-0.004927358","-0.005907068","-0.00509319","-0.003350426","-0.005659421","1073.6","PC_2016_01_B4_11R.run"
"-0.006072265","-0.00560792","-0.00619332","-0.005298984","-0.003469892","-0.005507738","1073.8","PC_2016_01_B4_11R.run"
"-0.005967856","-0.005453967","-0.005798362","-0.004533282","-0.003444365","-0.005908013","1074","PC_2016_01_B4_11R.run"
"-0.005671378","-0.005227535","-0.005856946","-0.005301924","-0.003629402","-0.00550363","1074.2","PC_2016_01_B4_11R.run"
"-0.005979206","-0.005242896","-0.005929116","-0.005048295","-0.003215515","-0.005551285","1074.4","PC_2016_01_B4_11R.run"
"-0.005940336","-0.005136496","-0.006117501","-0.005207988","-0.003489584","-0.005786658","1074.6","PC_2016_01_B4_11R.run"
"-0.006075601","-0.005343083","-0.005880433","-0.004753548","-0.00326337","-0.005562585","1074.8","PC_2016_01_B4_11R.run"
"-0.005963218","-0.00533386","-0.006212042","-0.005149907","-0.003602348","-0.005605849","1075","PC_2016_01_B4_11R.run"
"-0.006086313","-0.005039149","-0.005830952","-0.004973394","-0.003395856","-0.005715789","1075.2","PC_2016_01_B4_11R.run"
"-0.005943529","-0.005422079","-0.006287741","-0.005317627","-0.003367787","-0.00586564","1075.4","PC_2016_01_B4_11R.run"
"-0.005933341","-0.005325957","-0.005977996","-0.004720518","-0.003361439","-0.00550176","1075.6","PC_2016_01_B4_11R.run"
"-0.006083919","-0.004995844","-0.006006365","-0.005047908","-0.00362469","-0.00590489","1075.8","PC_2016_01_B4_11R.run"
"-0.006026814","-0.005402195","-0.006050413","-0.005330293","-0.003486823","-0.005759483","1076","PC_2016_01_B4_11R.run"
"-0.005922678","-0.005249059","-0.005763595","-0.005114933","-0.003499761","-0.00572812","1076.2","PC_2016_01_B4_11R.run"
"-0.006074348","-0.005398558","-0.005731682","-0.004924563","-0.003358687","-0.0055562","1076.4","PC_2016_01_B4_11R.run"
"-0.006235617","-0.005296133","-0.006163904","-0.005284561","-0.003389172","-0.00584872","1076.6","PC_2016_01_B4_11R.run"
"-0.006113558","-0.005280796","-0.006072242","-0.005113569","-0.003425954","-0.005627284","1076.8","PC_2016_01_B4_11R.run"
"-0.006036086","-0.005309365","-0.005987692","-0.005041136","-0.003465236","-0.005616324","1077","PC_2016_01_B4_11R.run"
